"","Latitude","Longitude","X100","NPP"
"15033",-25.5,41.5,20.785,375.319166666667
"15034",-25.5,42.5,20.499,381.654083333333
"15035",-25.5,43.5,20.341,425.245416666667
"15036",-25.5,47.5,22.486,301.531666666667
"15037",-25.5,48.5,22.532,285.418
"15038",-25.5,49.5,21.03,289.0565
"15039",-25.5,50.5,21.026,272.62775
"15040",-25.5,51.5,20.352,269.080666666667
"15041",-25.5,52.5,21.334,268.768416666667
"15042",-25.5,53.5,20.496,282.913166666667
"15043",-25.5,54.5,21.091,277.188166666667
"15044",-25.5,55.5,21.407,280.98175
"15045",-25.5,56.5,21.389,267.885916666667
"15046",-25.5,57.5,20.887,264.040583333333
"15047",-25.5,58.5,20.671,268.334083333333
"15048",-25.5,59.5,20.342,267.294416666667
"15049",-25.5,60.5,20.75,261.421083333333
"15050",-25.5,61.5,20.77,252.053583333333
"15051",-25.5,62.5,21.22,244.782833333333
"15052",-25.5,63.5,20.865,242.124
"15053",-25.5,64.5,21.024,251.472083333333
"15054",-25.5,65.5,20.463,235.02375
"15055",-25.5,66.5,20.734,224.638583333333
"15056",-25.5,67.5,20.294,213.284916666667
"15057",-25.5,68.5,20.318,208.0045
"15058",-25.5,69.5,20.391,213.043666666667
"15059",-25.5,70.5,20.706,208.207833333333
"15060",-25.5,71.5,20.659,207.536416666667
"15061",-25.5,72.5,20.647,202.66275
"15062",-25.5,73.5,20.388,200.234916666667
"15063",-25.5,74.5,21.022,201.356083333333
"15064",-25.5,75.5,20.596,195.966333333333
"15065",-25.5,76.5,20.179,190.937333333333
"15066",-25.5,77.5,19.795,187.092416666667
"15067",-25.5,78.5,20.07,182.3135
"15068",-25.5,79.5,20.635,185.553416666667
"15069",-25.5,80.5,20.106,184.554166666667
"15070",-25.5,81.5,19.718,187.848916666667
"15071",-25.5,82.5,19.959,187.563333333333
"15072",-25.5,83.5,19.845,192.197
"15073",-25.5,84.5,19.515,193.329833333333
"15074",-25.5,85.5,20.022,197.384583333333
"15075",-25.5,86.5,19.972,200.33325
"15076",-25.5,87.5,20.163,200.644666666667
"15077",-25.5,88.5,20.376,200.753083333333
"15078",-25.5,89.5,19.387,207.17975
"15079",-25.5,90.5,19.965,205.641166666667
"15080",-25.5,91.5,19.521,223.060583333333
"15081",-25.5,92.5,19.957,223.731583333333
"15082",-25.5,93.5,19.685,216.571
"15083",-25.5,94.5,19.782,216.105916666667
"15084",-25.5,95.5,19.829,222.110916666667
"15085",-25.5,96.5,20.032,241.64675
"15086",-25.5,97.5,20.061,257.023833333333
"15087",-25.5,98.5,20.028,266.414916666667
"15088",-25.5,99.5,20.312,260.91875
"15089",-25.5,100.5,20.32,274.435916666667
"15090",-25.5,101.5,20.173,288.895833333333
"15091",-25.5,102.5,19.859,309.889833333333
"15092",-25.5,103.5,20.042,314.104333333333
"15093",-25.5,104.5,20.007,330.8595
"15094",-25.5,105.5,20.253,350.6015
"15095",-25.5,106.5,20.066,362.54125
"15096",-25.5,107.5,20.305,378.912083333333
"15097",-25.5,108.5,20.255,378.670583333333
"15098",-25.5,109.5,20.192,378.394
"15099",-25.5,110.5,20.487,389.637416666667
"15100",-25.5,111.5,21.014,417.90475
"15101",-25.5,112.5,21.799,508.86925
"15102",-25.5,154.5,22.595,303.58375
"15103",-25.5,155.5,21.932,323.404666666667
"15104",-25.5,156.5,21.675,322.264833333333
"15105",-25.5,157.5,21.384,326.991666666667
"15106",-25.5,158.5,21.295,318.15975
"15107",-25.5,159.5,21.198,304.34175
"15108",-25.5,160.5,20.685,298.229666666667
"15109",-25.5,161.5,20.829,298.739
"15110",-25.5,162.5,20.729,312.440416666667
"15111",-25.5,163.5,20.809,318.741166666667
"15112",-25.5,164.5,20.89,324.092583333333
"15113",-25.5,165.5,21.365,329.71
"15114",-25.5,166.5,21.148,341.049166666667
"15115",-25.5,167.5,21.773,335.797416666667
"15116",-25.5,168.5,20.914,335.7215
"15117",-25.5,169.5,20.842,344.7335
"15118",-25.5,170.5,20.828,319.607166666667
"15119",-25.5,171.5,20.928,321.655333333333
"15120",-25.5,172.5,20.705,296.23475
"15121",-25.5,173.5,20.746,301.82925
"15122",-25.5,174.5,20.684,299.464666666667
"15123",-25.5,175.5,20.714,281.54875
"15124",-25.5,176.5,20.8,274.613666666667
"15125",-25.5,177.5,20.362,281.0995
"15126",-25.5,178.5,20.346,274.491416666667
"15127",-25.5,179.5,20.727,270.257416666667
"15128",-24.5,-179.5,21.501,261.614416666667
"15129",-24.5,-178.5,21.414,271.512833333333
"15130",-24.5,-177.5,20.981,257.27075
"15131",-24.5,-176.5,21.253,246.902416666667
"15132",-24.5,-175.5,21.272,253.516833333333
"15133",-24.5,-174.5,20.986,251.164916666667
"15134",-24.5,-173.5,21.3,246.628
"15135",-24.5,-172.5,21.257,242.8905
"15136",-24.5,-171.5,21.218,257.7705
"15137",-24.5,-170.5,21.373,251.83675
"15138",-24.5,-169.5,21.371,250.6585
"15139",-24.5,-168.5,21.636,241.862
"15140",-24.5,-167.5,21.471,235.028333333333
"15141",-24.5,-166.5,21.682,215.9405
"15142",-24.5,-165.5,21.59,197.717416666667
"15143",-24.5,-164.5,21.644,195.470083333333
"15144",-24.5,-163.5,21.762,187.605166666667
"15145",-24.5,-162.5,21.631,180.115916666667
"15146",-24.5,-161.5,21.881,168.95775
"15147",-24.5,-160.5,21.773,162.181666666667
"15148",-24.5,-159.5,21.399,156.718341666667
"15149",-24.5,-158.5,21.322,145.59345
"15150",-24.5,-157.5,21.872,140.93045
"15151",-24.5,-156.5,21.778,139.78785
"15152",-24.5,-155.5,22.397,134.496841666667
"15153",-24.5,-154.5,21.553,130.567475
"15154",-24.5,-153.5,21.524,126.557333333333
"15155",-24.5,-152.5,22.274,122.611358333333
"15156",-24.5,-151.5,22.011,123.3805
"15157",-24.5,-150.5,21.994,122.174383333333
"15158",-24.5,-149.5,22.668,127.564491666667
"15159",-24.5,-148.5,22.352,124.624458333333
"15160",-24.5,-147.5,22.748,123.390108333333
"15161",-24.5,-146.5,22.218,123.820825
"15162",-24.5,-145.5,22.174,120.89
"15163",-24.5,-144.5,22.061,116.638566666667
"15164",-24.5,-143.5,21.814,114.355641666667
"15165",-24.5,-142.5,22.104,106.678725
"15166",-24.5,-141.5,22.537,107.118416666667
"15167",-24.5,-140.5,22.121,110.303183333333
"15168",-24.5,-139.5,22.379,106.335941666667
"15169",-24.5,-138.5,22.243,104.066866666667
"15170",-24.5,-137.5,22.401,105.487933333333
"15171",-24.5,-136.5,22.734,104.118233333333
"15172",-24.5,-135.5,22.903,104.775833333333
"15173",-24.5,-134.5,22.152,107.1671
"15174",-24.5,-133.5,22.798,102.093083333333
"15175",-24.5,-132.5,22.63,105.836541666667
"15176",-24.5,-131.5,22.346,104.801608333333
"15177",-24.5,-130.5,22.366,103.965791666667
"15178",-24.5,-129.5,22.164,105.3001
"15179",-24.5,-128.5,22.009,104.307958333333
"15180",-24.5,-127.5,22.508,105.771641666667
"15181",-24.5,-126.5,22.462,100.207166666667
"15182",-24.5,-125.5,22.331,95.8344916666667
"15183",-24.5,-124.5,22.148,100.223983333333
"15184",-24.5,-123.5,22.424,98.409325
"15185",-24.5,-122.5,22.202,97.6860666666667
"15186",-24.5,-121.5,22.117,91.8646916666667
"15187",-24.5,-120.5,22.187,93.598775
"15188",-24.5,-119.5,22.006,95.170625
"15189",-24.5,-118.5,22.02,92.2789
"15190",-24.5,-117.5,21.929,96.9237083333333
"15191",-24.5,-116.5,22.235,98.4003416666667
"15192",-24.5,-115.5,21.965,99.4013333333333
"15193",-24.5,-114.5,21.84,101.6508
"15194",-24.5,-113.5,21.969,106.62425
"15195",-24.5,-112.5,22.067,106.387508333333
"15196",-24.5,-111.5,22.807,108.997
"15197",-24.5,-110.5,21.814,117.151708333333
"15198",-24.5,-109.5,21.305,120.61535
"15199",-24.5,-108.5,21.503,126.433658333333
"15200",-24.5,-107.5,21.657,136.610266666667
"15201",-24.5,-106.5,21.431,138.833433333333
"15202",-24.5,-105.5,21.388,139.689283333333
"15203",-24.5,-104.5,21.013,144.361866666667
"15204",-24.5,-103.5,20.977,143.4882
"15205",-24.5,-102.5,20.672,144.124808333333
"15206",-24.5,-101.5,21.111,144.747633333333
"15207",-24.5,-100.5,20.723,154.416775
"15208",-24.5,-99.5,20.986,157.187833333333
"15209",-24.5,-98.5,19.97,163.409058333333
"15210",-24.5,-97.5,20.179,175.879966666667
"15211",-24.5,-96.5,19.608,191.2115
"15212",-24.5,-95.5,20.085,201.256666666667
"15213",-24.5,-94.5,19.572,205.072166666667
"15214",-24.5,-93.5,19.41,219.138583333333
"15215",-24.5,-92.5,19.371,225.447416666667
"15216",-24.5,-91.5,19.292,242.31675
"15217",-24.5,-90.5,18.561,266.42225
"15218",-24.5,-89.5,18.33,261.999333333333
"15219",-24.5,-88.5,18.14,264.419166666667
"15220",-24.5,-87.5,18.282,279.839166666667
"15221",-24.5,-86.5,18.211,293.183166666667
"15222",-24.5,-85.5,17.684,304.08425
"15223",-24.5,-84.5,17.494,317.9545
"15224",-24.5,-83.5,17.548,337.597166666667
"15225",-24.5,-82.5,17.379,370.456
"15226",-24.5,-81.5,16.923,393.307
"15227",-24.5,-80.5,16.503,442.931416666667
"15228",-24.5,-79.5,15.862,453.85225
"15229",-24.5,-78.5,15.213,469.741583333333
"15230",-24.5,-77.5,15.607,511.860916666667
"15231",-24.5,-76.5,13.681,570.900583333333
"15232",-24.5,-75.5,13.739,628.935666666667
"15233",-24.5,-74.5,13.215,646.662
"15234",-24.5,-73.5,12.6,713.806416666667
"15235",-24.5,-72.5,12.571,810.380916666667
"15236",-24.5,-71.5,12.219,787.263833333333
"15237",-24.5,-45.5,NA,794.492
"15238",-24.5,-44.5,19.485,417.697666666667
"15239",-24.5,-43.5,21.251,327.240833333333
"15240",-24.5,-42.5,21.007,345.686166666667
"15241",-24.5,-41.5,22.293,316.01075
"15242",-24.5,-40.5,22.101,318.79775
"15243",-24.5,-39.5,22.152,309.974833333333
"15244",-24.5,-38.5,21.729,316.932583333333
"15245",-24.5,-37.5,21.973,317.385833333333
"15246",-24.5,-36.5,21.921,290.307333333333
"15247",-24.5,-35.5,22.354,297.71625
"15248",-24.5,-34.5,22.078,334.151
"15249",-24.5,-33.5,21.961,319.512916666667
"15250",-24.5,-32.5,21.756,327.249833333333
"15251",-24.5,-31.5,21.843,308.97275
"15252",-24.5,-30.5,22.019,301.96175
"15253",-24.5,-29.5,21.748,291.79825
"15254",-24.5,-28.5,21.666,253.97025
"15255",-24.5,-27.5,21.206,253.019333333333
"15256",-24.5,-26.5,21.443,212.289
"15257",-24.5,-25.5,21.566,209.2365
"15258",-24.5,-24.5,21.172,209.160833333333
"15259",-24.5,-23.5,21.3,206.878583333333
"15260",-24.5,-22.5,20.852,198.689583333333
"15261",-24.5,-21.5,20.851,202.976166666667
"15262",-24.5,-20.5,20.155,208.857833333333
"15263",-24.5,-19.5,20.96,202.123416666667
"15264",-24.5,-18.5,20.62,201.2375
"15265",-24.5,-17.5,20.35,207.332916666667
"15266",-24.5,-16.5,20.717,206.576666666667
"15267",-24.5,-15.5,20.691,206.861583333333
"15268",-24.5,-14.5,20.296,203.53825
"15269",-24.5,-13.5,20.625,198.625166666667
"15270",-24.5,-12.5,20.428,202.253083333333
"15271",-24.5,-11.5,20.484,195.268666666667
"15272",-24.5,-10.5,20.267,201.299916666667
"15273",-24.5,-9.5,19.995,206.555
"15274",-24.5,-8.5,19.916,211.262333333333
"15275",-24.5,-7.5,19.367,213.197166666667
"15276",-24.5,-6.5,19.318,218.138583333333
"15277",-24.5,-5.5,19.177,222.0395
"15278",-24.5,-4.5,18.712,228.274916666667
"15279",-24.5,-3.5,18.825,240.144083333333
"15280",-24.5,-2.5,18.806,254.131833333333
"15281",-24.5,-1.5,18.629,265.597
"15282",-24.5,-0.5,18.277,276.088833333333
"15283",-24.5,0.5,18.1,282.178916666667
"15284",-24.5,1.5,17.802,298.924916666667
"15285",-24.5,2.5,17.983,328.86575
"15286",-24.5,3.5,17.871,353.157083333333
"15287",-24.5,4.5,17.367,383.173083333333
"15288",-24.5,5.5,16.964,430.119583333333
"15289",-24.5,6.5,16.67,464.524666666667
"15290",-24.5,7.5,16.243,535.459083333333
"15291",-24.5,8.5,16.097,557.9485
"15292",-24.5,9.5,15.668,632.16675
"15293",-24.5,10.5,14.415,768.272416666667
"15294",-24.5,11.5,14.053,869.701
"15295",-24.5,12.5,13.825,1114.74675
"15296",-24.5,13.5,12.991,2302.3125
"15297",-24.5,36.5,20.839,349.3665
"15298",-24.5,37.5,20.93,348.197416666667
"15299",-24.5,38.5,20.498,344.362416666667
"15300",-24.5,39.5,20.877,337.23075
"15301",-24.5,40.5,20.906,342.936416666667
"15302",-24.5,41.5,21.053,364.24125
"15303",-24.5,42.5,20.882,351.8965
"15304",-24.5,43.5,21.326,400.342166666667
"15305",-24.5,48.5,23.01,260.035
"15306",-24.5,49.5,22.801,275.02425
"15307",-24.5,50.5,22.647,258.293666666667
"15308",-24.5,51.5,22.999,250.94325
"15309",-24.5,52.5,22.612,258.1775
"15310",-24.5,53.5,22.707,263.16375
"15311",-24.5,54.5,22.694,266.001666666667
"15312",-24.5,55.5,22.811,261.054166666667
"15313",-24.5,56.5,22.573,258.587333333333
"15314",-24.5,57.5,22.741,253.782583333333
"15315",-24.5,58.5,22.447,245.711
"15316",-24.5,59.5,22.51,243.288666666667
"15317",-24.5,60.5,21.877,239.1065
"15318",-24.5,61.5,21.983,227.022083333333
"15319",-24.5,62.5,21.892,210.728833333333
"15320",-24.5,63.5,22.169,211.833416666667
"15321",-24.5,64.5,22.136,224.065583333333
"15322",-24.5,65.5,21.567,222.24725
"15323",-24.5,66.5,21.414,210.491833333333
"15324",-24.5,67.5,21.428,206.405333333333
"15325",-24.5,68.5,21.347,198.828416666667
"15326",-24.5,69.5,21.272,200.046916666667
"15327",-24.5,70.5,21.399,204.123333333333
"15328",-24.5,71.5,21.1,200.0215
"15329",-24.5,72.5,21.254,198.160583333333
"15330",-24.5,73.5,21.388,201.19425
"15331",-24.5,74.5,21.002,199.605
"15332",-24.5,75.5,20.7,194.98475
"15333",-24.5,76.5,20.851,189.85525
"15334",-24.5,77.5,20.749,185.936666666667
"15335",-24.5,78.5,20.926,182.170833333333
"15336",-24.5,79.5,20.495,181.6815
"15337",-24.5,80.5,20.462,181.972583333333
"15338",-24.5,81.5,20.466,188.911333333333
"15339",-24.5,82.5,20.023,190.7375
"15340",-24.5,83.5,20.568,186.935916666667
"15341",-24.5,84.5,20.541,194.768166666667
"15342",-24.5,85.5,20.61,197.56675
"15343",-24.5,86.5,20.835,204.580166666667
"15344",-24.5,87.5,20.524,205.301583333333
"15345",-24.5,88.5,20.511,205.251083333333
"15346",-24.5,89.5,20.543,207.775583333333
"15347",-24.5,90.5,20.434,207.315666666667
"15348",-24.5,91.5,20.455,215.552583333333
"15349",-24.5,92.5,20.29,230.16475
"15350",-24.5,93.5,20.185,236.695583333333
"15351",-24.5,94.5,20.197,238.388583333333
"15352",-24.5,95.5,20.575,236.537666666667
"15353",-24.5,96.5,20.373,233.537583333333
"15354",-24.5,97.5,20.342,253.81925
"15355",-24.5,98.5,20.566,259.850333333333
"15356",-24.5,99.5,20.479,260.520166666667
"15357",-24.5,100.5,20.392,271.459166666667
"15358",-24.5,101.5,20.464,286.709833333333
"15359",-24.5,102.5,20.374,312.876416666667
"15360",-24.5,103.5,20.535,320.026916666667
"15361",-24.5,104.5,20.412,335.268583333333
"15362",-24.5,105.5,20.408,362.080333333333
"15363",-24.5,106.5,20.606,348.788583333333
"15364",-24.5,107.5,20.738,366.857916666667
"15365",-24.5,108.5,20.955,374.9785
"15366",-24.5,109.5,20.899,383.819833333333
"15367",-24.5,110.5,20.746,379.61
"15368",-24.5,111.5,21.119,374.552083333333
"15369",-24.5,112.5,22.094,475.263333333333
"15370",-24.5,153.5,NA,453.503916666667
"15371",-24.5,154.5,22.752,289.142
"15372",-24.5,155.5,22.444,297.682083333333
"15373",-24.5,156.5,22.211,288.35575
"15374",-24.5,157.5,22.091,286.0705
"15375",-24.5,158.5,21.833,277.627
"15376",-24.5,159.5,21.648,283.387166666667
"15377",-24.5,160.5,21.403,275.97025
"15378",-24.5,161.5,21.08,282.425166666667
"15379",-24.5,162.5,20.964,289.07525
"15380",-24.5,163.5,20.99,304.176333333333
"15381",-24.5,164.5,21.236,309.906916666667
"15382",-24.5,165.5,21.496,325.751916666667
"15383",-24.5,166.5,21.141,336.940916666667
"15384",-24.5,167.5,21.731,335.885583333333
"15385",-24.5,168.5,21.503,326.480416666667
"15386",-24.5,169.5,21.343,319.3285
"15387",-24.5,170.5,21.172,317.837083333333
"15388",-24.5,171.5,21.298,316.437583333333
"15389",-24.5,172.5,21.467,305.125416666667
"15390",-24.5,173.5,21.622,298.27525
"15391",-24.5,174.5,21.433,296.660166666667
"15392",-24.5,175.5,21.546,270.246416666667
"15393",-24.5,176.5,21.276,260.774416666667
"15394",-24.5,177.5,21.265,262.1855
"15395",-24.5,178.5,21.546,263.86725
"15396",-24.5,179.5,21.219,267.664
"15397",-23.5,-179.5,21.699,248.911916666667
"15398",-23.5,-178.5,21.955,248.331416666667
"15399",-23.5,-177.5,22.388,250.51575
"15400",-23.5,-176.5,22.43,251.566833333333
"15401",-23.5,-175.5,21.88,247.995416666667
"15402",-23.5,-174.5,21.772,234.80575
"15403",-23.5,-173.5,21.71,234.454083333333
"15404",-23.5,-172.5,21.557,239.709833333333
"15405",-23.5,-171.5,22.313,253.864166666667
"15406",-23.5,-170.5,21.95,249.814833333333
"15407",-23.5,-169.5,22.306,237.438
"15408",-23.5,-168.5,22.089,218.1155
"15409",-23.5,-167.5,21.684,229.652416666667
"15410",-23.5,-166.5,22.057,212.4685
"15411",-23.5,-165.5,22.401,203.241416666667
"15412",-23.5,-164.5,22.309,185.8
"15413",-23.5,-163.5,22.078,181.410516666667
"15414",-23.5,-162.5,22.545,177.364833333333
"15415",-23.5,-161.5,22.304,172.471266666667
"15416",-23.5,-160.5,22.336,154.638791666667
"15417",-23.5,-159.5,22.224,139.815441666667
"15418",-23.5,-158.5,22.689,138.422041666667
"15419",-23.5,-157.5,22.495,136.424333333333
"15420",-23.5,-156.5,22.576,131.273166666667
"15421",-23.5,-155.5,22.705,137.185083333333
"15422",-23.5,-154.5,22.534,137.846158333333
"15423",-23.5,-153.5,22.835,133.077216666667
"15424",-23.5,-152.5,22.668,127.138175
"15425",-23.5,-151.5,22.599,129.117183333333
"15426",-23.5,-150.5,22.811,126.572525
"15427",-23.5,-149.5,22.041,125.049875
"15428",-23.5,-148.5,22.908,126.98085
"15429",-23.5,-147.5,22.703,128.626333333333
"15430",-23.5,-146.5,23.028,122.414666666667
"15431",-23.5,-145.5,22.644,119.393816666667
"15432",-23.5,-144.5,22.485,112.6019
"15433",-23.5,-143.5,22.424,107.926516666667
"15434",-23.5,-142.5,22.28,105.476875
"15435",-23.5,-141.5,22.724,105.39735
"15436",-23.5,-140.5,22.411,105.262483333333
"15437",-23.5,-139.5,22.547,105.593241666667
"15438",-23.5,-138.5,22.999,109.665433333333
"15439",-23.5,-137.5,23.108,106.269741666667
"15440",-23.5,-136.5,23.222,104.868966666667
"15441",-23.5,-135.5,23.067,105.944666666667
"15442",-23.5,-134.5,22.897,110.317683333333
"15443",-23.5,-133.5,22.873,108.119966666667
"15444",-23.5,-132.5,23.071,102.368408333333
"15445",-23.5,-131.5,23.011,105.030908333333
"15446",-23.5,-130.5,22.638,102.8017
"15447",-23.5,-129.5,24.386,104.226875
"15448",-23.5,-128.5,22.581,100.397891666667
"15449",-23.5,-127.5,22.365,100.814075
"15450",-23.5,-126.5,22.805,91.9190083333333
"15451",-23.5,-125.5,22.538,95.7518
"15452",-23.5,-124.5,22.528,99.0192833333333
"15453",-23.5,-123.5,22.646,95.3064833333333
"15454",-23.5,-122.5,22.8,93.5891333333333
"15455",-23.5,-121.5,22.532,91.0029416666667
"15456",-23.5,-120.5,22.936,94.506625
"15457",-23.5,-119.5,22.765,93.9917916666667
"15458",-23.5,-118.5,22.801,98.279925
"15459",-23.5,-117.5,22.658,99.8656166666667
"15460",-23.5,-116.5,22.437,101.565066666667
"15461",-23.5,-115.5,22.132,100.378191666667
"15462",-23.5,-114.5,22.266,104.550483333333
"15463",-23.5,-113.5,22.105,105.648183333333
"15464",-23.5,-112.5,22.427,110.646866666667
"15465",-23.5,-111.5,22.263,113.965375
"15466",-23.5,-110.5,22.653,116.077075
"15467",-23.5,-109.5,21.92,125.450208333333
"15468",-23.5,-108.5,21.88,127.183366666667
"15469",-23.5,-107.5,21.501,131.534975
"15470",-23.5,-106.5,21.481,135.640383333333
"15471",-23.5,-105.5,21.496,136.847741666667
"15472",-23.5,-104.5,20.86,137.495725
"15473",-23.5,-103.5,21.097,142.582358333333
"15474",-23.5,-102.5,21.251,150.171641666667
"15475",-23.5,-101.5,21.053,147.452858333333
"15476",-23.5,-100.5,20.88,146.969875
"15477",-23.5,-99.5,20.807,153.7932
"15478",-23.5,-98.5,20.584,165.616833333333
"15479",-23.5,-97.5,20.518,176.13925
"15480",-23.5,-96.5,19.947,183.637583333333
"15481",-23.5,-94.5,19.076,199.431833333333
"15482",-23.5,-93.5,19.065,203.926
"15483",-23.5,-92.5,19.902,225.226
"15484",-23.5,-91.5,19.403,245.419083333333
"15485",-23.5,-90.5,18.898,260.775166666667
"15486",-23.5,-89.5,18.788,301.759916666667
"15487",-23.5,-88.5,18.293,304.465916666667
"15488",-23.5,-87.5,18.246,313.081583333333
"15489",-23.5,-86.5,18.143,320.480083333333
"15490",-23.5,-85.5,18.228,317.25075
"15491",-23.5,-84.5,17.739,331.996833333333
"15492",-23.5,-83.5,17.832,349.6235
"15493",-23.5,-82.5,16.561,361.66325
"15494",-23.5,-81.5,17.216,387.508166666667
"15495",-23.5,-80.5,16.815,424.633916666667
"15496",-23.5,-79.5,16.058,453.603416666667
"15497",-23.5,-78.5,15.885,460.571083333333
"15498",-23.5,-77.5,15.096,529.268666666667
"15499",-23.5,-76.5,15.935,563.256583333333
"15500",-23.5,-75.5,14.293,605.51925
"15501",-23.5,-74.5,12.612,629.982916666667
"15502",-23.5,-73.5,13.293,641.481333333333
"15503",-23.5,-72.5,12.608,765.872916666667
"15504",-23.5,-71.5,12.586,819.743166666667
"15505",-23.5,-43.5,17.18,636.042833333333
"15506",-23.5,-42.5,18.646,448.882
"15507",-23.5,-41.5,20.481,500.962
"15508",-23.5,-40.5,22.056,316.193
"15509",-23.5,-39.5,22.893,306.581416666667
"15510",-23.5,-38.5,22.872,300.893916666667
"15511",-23.5,-37.5,22.677,290.034416666667
"15512",-23.5,-36.5,22.401,282.73975
"15513",-23.5,-35.5,22.218,293.954333333333
"15514",-23.5,-34.5,22.175,301.16275
"15515",-23.5,-33.5,22.394,321.948
"15516",-23.5,-32.5,22.624,315.549833333333
"15517",-23.5,-31.5,22.069,279.528916666667
"15518",-23.5,-30.5,22.133,269.531083333333
"15519",-23.5,-29.5,22.12,281.12225
"15520",-23.5,-28.5,22.318,228.629166666667
"15521",-23.5,-27.5,22.13,207.91
"15522",-23.5,-26.5,21.933,207.035416666667
"15523",-23.5,-25.5,22.087,197.496583333333
"15524",-23.5,-24.5,21.492,195.835416666667
"15525",-23.5,-23.5,21.687,197.707166666667
"15526",-23.5,-22.5,21.048,194.2675
"15527",-23.5,-21.5,20.913,192.346666666667
"15528",-23.5,-20.5,21.474,190.3155
"15529",-23.5,-19.5,21.35,190.8005
"15530",-23.5,-18.5,20.976,193.633833333333
"15531",-23.5,-17.5,20.828,190.000583333333
"15532",-23.5,-16.5,21.176,189.743666666667
"15533",-23.5,-15.5,20.754,188.945083333333
"15534",-23.5,-14.5,20.576,191.917666666667
"15535",-23.5,-13.5,20.642,201.848333333333
"15536",-23.5,-12.5,20.176,195.374666666667
"15537",-23.5,-11.5,20.065,196.394166666667
"15538",-23.5,-10.5,20.493,199.464666666667
"15539",-23.5,-9.5,20.213,209.61675
"15540",-23.5,-8.5,20.052,209.746416666667
"15541",-23.5,-7.5,19.356,219.813666666667
"15542",-23.5,-6.5,19.858,219.959666666667
"15543",-23.5,-5.5,19.349,225.577916666667
"15544",-23.5,-4.5,18.99,241.800083333333
"15545",-23.5,-3.5,19.288,255.113833333333
"15546",-23.5,-2.5,18.373,278.17575
"15547",-23.5,-1.5,18.555,282.15775
"15548",-23.5,-0.5,18.456,302.50325
"15549",-23.5,0.5,18.183,301.280666666667
"15550",-23.5,1.5,18.076,313.711583333333
"15551",-23.5,2.5,17.612,375.26225
"15552",-23.5,3.5,17.495,434.737
"15553",-23.5,4.5,17.266,442.306333333333
"15554",-23.5,5.5,16.925,524.315166666667
"15555",-23.5,6.5,16.752,527.952833333333
"15556",-23.5,7.5,16.452,620.803
"15557",-23.5,8.5,16.092,670.389916666667
"15558",-23.5,9.5,15.781,632.444583333333
"15559",-23.5,10.5,14.323,805.597666666667
"15560",-23.5,11.5,14.068,937.542166666667
"15561",-23.5,12.5,13.591,1374.19491666667
"15562",-23.5,13.5,12.781,2596.90083333333
"15563",-23.5,36.5,20.682,344.31775
"15564",-23.5,37.5,21.662,336.984416666667
"15565",-23.5,38.5,21.14,333.50075
"15566",-23.5,39.5,20.543,330.48775
"15567",-23.5,40.5,21.521,333.223
"15568",-23.5,41.5,20.36,337.241916666667
"15569",-23.5,42.5,21.128,343.114666666667
"15570",-23.5,43.5,22.437,442.492583333333
"15571",-23.5,48.5,23.252,246.028916666667
"15572",-23.5,49.5,23.323,250.954666666667
"15573",-23.5,50.5,23.149,252.627916666667
"15574",-23.5,51.5,22.824,242.880666666667
"15575",-23.5,52.5,23.065,241.614666666667
"15576",-23.5,53.5,22.977,242.819333333333
"15577",-23.5,54.5,23.037,243.326
"15578",-23.5,55.5,22.629,242.734083333333
"15579",-23.5,56.5,22.771,242.595833333333
"15580",-23.5,57.5,22.837,241.574416666667
"15581",-23.5,58.5,22.777,240.656583333333
"15582",-23.5,59.5,22.549,239.425666666667
"15583",-23.5,60.5,22.386,228.290333333333
"15584",-23.5,61.5,22.247,220.279166666667
"15585",-23.5,62.5,21.965,220.598833333333
"15586",-23.5,63.5,21.97,214.204166666667
"15587",-23.5,64.5,22.184,209.51025
"15588",-23.5,65.5,22.01,210.7195
"15589",-23.5,66.5,21.867,212.42625
"15590",-23.5,67.5,21.913,203.152583333333
"15591",-23.5,68.5,22.046,192.503
"15592",-23.5,69.5,21.661,195.18825
"15593",-23.5,70.5,21.338,194.799166666667
"15594",-23.5,71.5,21.652,194.349916666667
"15595",-23.5,72.5,21.758,191.736166666667
"15596",-23.5,73.5,21.311,190.589666666667
"15597",-23.5,74.5,21.114,190.070916666667
"15598",-23.5,75.5,21.601,187.8965
"15599",-23.5,76.5,21.491,185.492416666667
"15600",-23.5,77.5,21.169,184.88075
"15601",-23.5,78.5,21.432,180.3215
"15602",-23.5,79.5,21.425,182.59975
"15603",-23.5,80.5,20.899,190.185833333333
"15604",-23.5,81.5,20.807,190.789833333333
"15605",-23.5,82.5,20.896,190.5455
"15606",-23.5,83.5,21.042,184.363916666667
"15607",-23.5,84.5,21.05,189.82575
"15608",-23.5,85.5,20.961,195.295833333333
"15609",-23.5,86.5,21.116,197.258416666667
"15610",-23.5,87.5,21.102,204.77325
"15611",-23.5,88.5,20.645,213.0975
"15612",-23.5,89.5,20.753,214.12425
"15613",-23.5,90.5,20.699,209.147166666667
"15614",-23.5,91.5,20.615,214.705916666667
"15615",-23.5,92.5,20.713,227.196833333333
"15616",-23.5,93.5,20.619,240.40975
"15617",-23.5,94.5,20.788,243.4775
"15618",-23.5,95.5,20.514,234.97225
"15619",-23.5,96.5,20.771,240.42625
