"","df71.z_star","df71.Longitude","df71.Latitude"
"23421",519.02792577563,-149.5,7.5
"23422",472.395555623464,-148.5,7.5
"23423",450.528770847176,-147.5,7.5
"23424",429.78901964397,-146.5,7.5
"23425",384.358307377978,-145.5,7.5
"23426",384.952562431946,-144.5,7.5
"23427",366.145878867378,-143.5,7.5
"23428",366.245163015759,-142.5,7.5
"23429",380.623966706074,-141.5,7.5
"23430",361.895634281099,-140.5,7.5
"23431",357.382825608486,-139.5,7.5
"23432",392.525538236778,-138.5,7.5
"23433",372.292976295903,-137.5,7.5
"23434",331.428112042703,-136.5,7.5
"23435",363.293803761991,-135.5,7.5
"23436",398.512690854849,-134.5,7.5
"23437",368.718231428085,-133.5,7.5
"23438",369.840030877688,-132.5,7.5
"23439",374.940038632519,-131.5,7.5
"23440",392.834123045704,-130.5,7.5
"23441",384.237839269148,-129.5,7.5
"23442",367.460999101889,-128.5,7.5
"23443",352.804189321382,-127.5,7.5
"23444",340.448596819181,-126.5,7.5
"23445",361.557701372394,-125.5,7.5
"23446",353.998662833209,-124.5,7.5
"23447",344.825465617144,-123.5,7.5
"23448",345.778175835054,-122.5,7.5
"23449",346.851733206419,-121.5,7.5
"23450",372.296643322849,-120.5,7.5
"23451",374.952000701847,-119.5,7.5
"23452",351.167623380604,-118.5,7.5
"23453",319.000654661081,-117.5,7.5
"23454",336.430000846597,-116.5,7.5
"23455",351.780191867416,-115.5,7.5
"23456",332.355491269885,-114.5,7.5
"23457",325.608466036363,-113.5,7.5
"23458",321.580105300104,-112.5,7.5
"23459",313.188613452838,-111.5,7.5
"23460",332.021315010916,-110.5,7.5
"23461",308.758607111859,-109.5,7.5
"23462",316.603051951022,-108.5,7.5
"23463",313.956263046538,-107.5,7.5
"23464",319.65442849485,-106.5,7.5
"23465",307.895042555435,-105.5,7.5
"23466",304.767109319832,-104.5,7.5
"23467",302.190245138856,-103.5,7.5
"23468",300.495519080878,-102.5,7.5
"23469",305.403547258181,-101.5,7.5
"23470",313.447378031767,-100.5,7.5
"23471",308.33593147243,-99.5,7.5
"23472",308.271323083235,-98.5,7.5
"23473",307.466758422361,-97.5,7.5
"23474",314.247275519522,-96.5,7.5
"23475",313.403015358621,-95.5,7.5
"23476",311.683336495099,-94.5,7.5
"23477",318.828877819129,-93.5,7.5
"23478",316.474532885524,-92.5,7.5
"23479",330.857022175413,-91.5,7.5
"23480",342.108177783051,-90.5,7.5
"23481",346.199221393054,-89.5,7.5
"23482",346.885660551725,-88.5,7.5
"23483",350.682248220406,-87.5,7.5
"23484",358.765856247553,-86.5,7.5
"23485",347.779939890423,-85.5,7.5
"23486",356.515096742379,-84.5,7.5
"23487",374.054465430833,-83.5,7.5
"23488",367.884895236127,-82.5,7.5
"23489",431.985948939711,-79.5,7.5
"23490",420.661962791988,-78.5,7.5
"23491",853.221377172448,-54.5,7.5
"23492",883.091527281994,-53.5,7.5
"23493",929.818944638987,-52.5,7.5
"23494",1102.52896836931,-51.5,7.5
"23495",957.835863069639,-50.5,7.5
"23496",881.32810567374,-49.5,7.5
"23497",665.97711008408,-48.5,7.5
"23498",700.668720635917,-47.5,7.5
"23499",569.503656621897,-46.5,7.5
"23500",583.194459567551,-45.5,7.5
"23501",604.294316766709,-44.5,7.5
"23502",500.841617512062,-43.5,7.5
"23503",611.271425338111,-42.5,7.5
"23504",586.939278866542,-41.5,7.5
"23505",579.159938285684,-40.5,7.5
"23506",457.715986451885,-39.5,7.5
"23507",460.433386194805,-38.5,7.5
"23508",470.139683020115,-37.5,7.5
"23509",485.707022902319,-36.5,7.5
"23510",488.068690876166,-35.5,7.5
"23511",461.189297357189,-34.5,7.5
"23512",418.817248234207,-33.5,7.5
"23513",406.419504018608,-32.5,7.5
"23514",372.766294547467,-31.5,7.5
"23515",390.040161125237,-30.5,7.5
"23516",384.369318499004,-29.5,7.5
"23517",376.863261784698,-28.5,7.5
"23518",375.631067987824,-27.5,7.5
"23519",360.460958440555,-26.5,7.5
"23520",353.926906231662,-25.5,7.5
"23521",348.698123083404,-24.5,7.5
"23522",346.957349620183,-23.5,7.5
"23523",349.962157185019,-22.5,7.5
"23524",355.524083682954,-21.5,7.5
"23525",357.160803046573,-20.5,7.5
"23526",355.384756089239,-19.5,7.5
"23527",353.413287552948,-18.5,7.5
"23528",362.561904086742,-17.5,7.5
"23529",364.505876677591,-16.5,7.5
"23530",363.054365120041,-15.5,7.5
"23531",394.468709704377,-14.5,7.5
"23532",529.780972851083,-13.5,7.5
"23533",884.651929020274,50.5,7.5
"23534",948.810797117155,51.5,7.5
"23535",886.28896778659,52.5,7.5
"23536",926.039155264083,53.5,7.5
"23537",828.067746884756,54.5,7.5
"23538",690.369317974263,55.5,7.5
"23539",757.323431621811,56.5,7.5
"23540",790.416946774331,57.5,7.5
"23541",825.011258795752,58.5,7.5
"23542",819.00007942581,59.5,7.5
"23543",770.351060736907,60.5,7.5
"23544",819.236648609904,61.5,7.5
"23545",783.99610891343,62.5,7.5
"23546",757.182178026594,63.5,7.5
"23547",759.696202561323,64.5,7.5
"23548",742.150280089696,65.5,7.5
"23549",712.182873721226,66.5,7.5
"23550",681.35221509972,67.5,7.5
"23551",662.223348521437,68.5,7.5
"23552",669.199771088242,69.5,7.5
"23553",614.400364147486,70.5,7.5
"23554",575.437447130055,71.5,7.5
"23555",613.201149812533,72.5,7.5
"23556",658.258873578873,73.5,7.5
"23557",661.274088764091,74.5,7.5
"23558",730.067999796285,75.5,7.5
"23559",812.695099287576,76.5,7.5
"23560",843.013668375886,77.5,7.5
"23561",1024.58845467328,78.5,7.5
"23562",811.05330976388,79.5,7.5
"23563",612.935916831643,82.5,7.5
"23564",619.532390346953,83.5,7.5
"23565",710.451342117366,84.5,7.5
"23566",742.008620185993,85.5,7.5
"23567",660.462472259942,86.5,7.5
"23568",687.986123248447,87.5,7.5
"23569",687.863839886875,88.5,7.5
"23570",654.270871266546,89.5,7.5
"23571",652.913144925706,90.5,7.5
"23572",657.928391146989,91.5,7.5
"23573",674.815386560163,92.5,7.5
"23574",734.61617367963,95.5,7.5
"23575",561.494097388991,108.5,7.5
"23576",785.326032530481,109.5,7.5
"23577",645.283250473378,110.5,7.5
"23578",643.593211793281,111.5,7.5
"23579",547.339190168948,114.5,7.5
"23580",560.724372280076,115.5,7.5
"23581",647.570474805995,118.5,7.5
"23582",662.225893395712,119.5,7.5
"23583",695.54245307809,120.5,7.5
"23584",691.462629424952,121.5,7.5
"23585",716.130611964175,127.5,7.5
"23586",570.165249142802,128.5,7.5
"23587",622.501515159211,129.5,7.5
"23588",594.014277881761,130.5,7.5
"23589",631.823898731694,131.5,7.5
"23590",535.273571672921,132.5,7.5
"23591",506.321146867795,133.5,7.5
"23592",641.988364134747,134.5,7.5
"23593",661.132003984768,135.5,7.5
"23594",723.343098721312,136.5,7.5
"23595",714.575860844478,137.5,7.5
"23596",757.80636426102,138.5,7.5
"23597",777.32474431855,139.5,7.5
"23598",735.66119510524,140.5,7.5
"23599",748.931101450217,141.5,7.5
"23600",817.345681706824,142.5,7.5
"23601",889.848448877375,143.5,7.5
"23602",784.312405415403,144.5,7.5
"23603",705.948187751945,145.5,7.5
"23604",808.203228867202,146.5,7.5
"23605",896.016910912407,147.5,7.5
"23606",940.519249798325,148.5,7.5
"23607",972.525946069357,149.5,7.5
"23608",862.68813911243,150.5,7.5
"23609",824.80411363547,151.5,7.5
"23610",907.547625535829,152.5,7.5
"23611",900.075572295162,153.5,7.5
"23612",852.874276133361,154.5,7.5
"23613",999.489705839865,155.5,7.5
"23614",952.623914305612,156.5,7.5
"23615",970.035897335731,157.5,7.5
"23616",1018.46574541497,158.5,7.5
"23617",957.012019336694,159.5,7.5
"23618",931.659181068025,160.5,7.5
"23619",867.844977820383,161.5,7.5
"23620",871.911818246029,162.5,7.5
"23621",872.888730656048,163.5,7.5
"23622",897.048830558424,164.5,7.5
"23623",879.234484813732,165.5,7.5
"23624",903.352135312459,166.5,7.5
"23625",984.979725601175,167.5,7.5
"23626",970.035984799737,168.5,7.5
"23627",937.925290672961,169.5,7.5
"23628",940.009503579319,170.5,7.5
"23629",827.475437685603,171.5,7.5
"23630",783.805093724129,172.5,7.5
"23631",811.113946939962,173.5,7.5
"23632",728.781678464961,174.5,7.5
"23633",810.781468929865,175.5,7.5
"23634",754.589129433133,176.5,7.5
"23635",766.54616207942,177.5,7.5
"23636",856.185976070168,178.5,7.5
"23637",858.723836008543,179.5,7.5
"23638",761.012819607075,-179.5,8.5
"23639",761.925751145942,-178.5,8.5
"23640",744.251533802476,-177.5,8.5
"23641",698.43636279438,-176.5,8.5
"23642",691.873273095777,-175.5,8.5
"23643",646.47995654992,-174.5,8.5
"23644",651.794767703582,-173.5,8.5
"23645",641.128849068099,-172.5,8.5
"23646",765.981204699242,-171.5,8.5
"23647",647.870221151023,-170.5,8.5
"23648",673.188546386946,-169.5,8.5
"23649",581.275219711935,-168.5,8.5
"23650",636.358680825464,-167.5,8.5
"23651",549.810939734448,-166.5,8.5
"23652",581.273127068864,-165.5,8.5
"23653",533.451542609865,-164.5,8.5
"23654",502.561610092833,-163.5,8.5
"23655",458.312288576877,-162.5,8.5
"23656",515.235676655446,-161.5,8.5
"23657",465.302370481459,-160.5,8.5
"23658",459.404682912232,-159.5,8.5
"23659",466.049879122602,-158.5,8.5
"23660",467.725747843858,-157.5,8.5
"23661",389.982523033113,-156.5,8.5
"23662",407.089824032431,-155.5,8.5
"23663",417.504663758878,-154.5,8.5
"23664",410.074430221414,-153.5,8.5
"23665",381.140106979505,-152.5,8.5
"23666",370.001147455277,-151.5,8.5
"23667",375.264234118907,-150.5,8.5
"23668",376.488215128697,-149.5,8.5
"23669",416.793882773936,-148.5,8.5
"23670",389.727587146711,-147.5,8.5
"23671",370.012224708181,-146.5,8.5
"23672",379.516497497008,-145.5,8.5
"23673",320.818990015655,-144.5,8.5
"23674",292.212113737104,-143.5,8.5
"23675",292.320436365275,-142.5,8.5
"23676",294.53743126029,-141.5,8.5
"23677",304.136278886642,-140.5,8.5
"23678",298.460071653871,-139.5,8.5
"23679",294.298576622364,-138.5,8.5
"23680",301.799999955638,-137.5,8.5
"23681",287.931729221069,-136.5,8.5
"23682",294.198985480027,-135.5,8.5
"23683",279.517583024002,-134.5,8.5
"23684",281.588052132085,-133.5,8.5
"23685",290.976249745074,-132.5,8.5
"23686",294.109442583894,-131.5,8.5
"23687",294.48958230121,-130.5,8.5
"23688",301.769418546385,-129.5,8.5
"23689",325.049281868431,-128.5,8.5
"23690",316.055310914775,-127.5,8.5
"23691",297.056248151595,-126.5,8.5
"23692",313.572246630294,-125.5,8.5
"23693",329.706919344331,-124.5,8.5
"23694",321.247783603971,-123.5,8.5
"23695",312.024246720057,-122.5,8.5
"23696",313.708121595091,-121.5,8.5
"23697",321.659996337838,-120.5,8.5
"23698",318.240883095638,-119.5,8.5
"23699",318.755109905204,-118.5,8.5
"23700",311.173960986078,-117.5,8.5
"23701",308.925676070465,-116.5,8.5
"23702",304.736008095099,-115.5,8.5
"23703",304.153411696689,-114.5,8.5
"23704",308.272279071457,-113.5,8.5
"23705",309.343567062552,-112.5,8.5
"23706",314.4780126674,-111.5,8.5
"23707",315.189081933663,-110.5,8.5
"23708",324.058397844811,-109.5,8.5
"23709",310.210808567842,-108.5,8.5
"23710",324.446164653004,-107.5,8.5
"23711",318.324086075973,-106.5,8.5
"23712",318.938325125606,-105.5,8.5
"23713",308.546334490402,-104.5,8.5
"23714",305.677988635484,-103.5,8.5
"23715",306.165359098871,-102.5,8.5
"23716",309.793003069194,-101.5,8.5
"23717",311.218963604378,-100.5,8.5
"23718",308.682563672782,-99.5,8.5
"23719",313.577489882111,-98.5,8.5
"23720",314.621625255936,-97.5,8.5
"23721",315.819818850776,-96.5,8.5
"23722",317.884225234159,-95.5,8.5
"23723",318.25514155796,-94.5,8.5
"23724",320.054660088861,-93.5,8.5
"23725",326.857498623708,-92.5,8.5
"23726",334.754899709548,-91.5,8.5
"23727",343.232797084816,-90.5,8.5
"23728",357.493757838987,-89.5,8.5
"23729",345.93381914915,-88.5,8.5
"23730",354.912479337748,-87.5,8.5
"23731",349.862146313835,-86.5,8.5
"23732",346.696067369861,-85.5,8.5
"23733",349.01298992097,-84.5,8.5
"23734",711.083248415806,-57.5,8.5
"23735",742.44247132823,-56.5,8.5
"23736",862.955460444625,-55.5,8.5
"23737",862.702660180987,-54.5,8.5
"23738",918.928003911364,-53.5,8.5
"23739",801.571744240612,-52.5,8.5
"23740",855.107763325987,-51.5,8.5
"23741",807.873090187853,-50.5,8.5
"23742",728.664161302346,-49.5,8.5
"23743",637.708954345886,-48.5,8.5
"23744",482.453751567748,-47.5,8.5
"23745",443.988140443515,-46.5,8.5
"23746",593.469594602111,-45.5,8.5
"23747",589.724232261034,-44.5,8.5
"23748",517.372092935774,-43.5,8.5
"23749",683.314329851031,-42.5,8.5
"23750",540.868100645545,-41.5,8.5
"23751",495.756022701873,-40.5,8.5
"23752",472.233041174841,-39.5,8.5
"23753",398.784522356347,-38.5,8.5
"23754",443.017963606584,-37.5,8.5
"23755",433.67501730053,-36.5,8.5
"23756",394.329039429343,-35.5,8.5
"23757",402.471076819308,-34.5,8.5
"23758",391.555502165193,-33.5,8.5
"23759",368.482625989056,-32.5,8.5
"23760",369.285240367515,-31.5,8.5
"23761",362.863537526465,-30.5,8.5
"23762",360.567397638789,-29.5,8.5
"23763",359.419664327873,-28.5,8.5
"23764",347.691886588034,-27.5,8.5
"23765",338.278992375409,-26.5,8.5
"23766",341.657885903447,-25.5,8.5
"23767",332.585783207946,-24.5,8.5
"23768",335.389650088485,-23.5,8.5
"23769",343.272892275076,-22.5,8.5
"23770",344.914034954192,-21.5,8.5
"23771",349.107410601218,-20.5,8.5
"23772",344.469535916039,-19.5,8.5
"23773",351.19796264484,-18.5,8.5
"23774",367.492721700418,-17.5,8.5
"23775",367.233559519398,-16.5,8.5
"23776",385.919155511258,-15.5,8.5
"23777",423.415737243224,-14.5,8.5
"23778",993.010886440023,51.5,8.5
"23779",1007.66401081784,52.5,8.5
"23780",924.709652432474,53.5,8.5
"23781",950.07594540664,54.5,8.5
"23782",813.535739788779,55.5,8.5
"23783",781.601874044375,56.5,8.5
"23784",897.831311117649,57.5,8.5
"23785",839.453326321968,58.5,8.5
"23786",803.418511655409,59.5,8.5
"23787",811.270078947987,60.5,8.5
"23788",833.788448184798,61.5,8.5
"23789",806.247213456185,62.5,8.5
"23790",819.995286352949,63.5,8.5
"23791",766.267238316969,64.5,8.5
"23792",797.176162830559,65.5,8.5
"23793",740.985720763247,66.5,8.5
"23794",704.20878945308,67.5,8.5
"23795",703.938794724057,68.5,8.5
"23796",678.6362243085,69.5,8.5
"23797",703.765831454633,70.5,8.5
"23798",630.486015329422,71.5,8.5
"23799",654.257953277994,72.5,8.5
"23800",691.954161242204,73.5,8.5
"23801",649.418835583918,74.5,8.5
"23802",728.484190138742,75.5,8.5
"23803",902.399725087775,76.5,8.5
"23804",568.997519115564,82.5,8.5
"23805",567.219369465349,83.5,8.5
"23806",592.284207444103,84.5,8.5
"23807",671.894374324732,85.5,8.5
"23808",681.761731632383,86.5,8.5
"23809",661.753990550261,87.5,8.5
"23810",691.370330069722,88.5,8.5
"23811",699.413614986727,89.5,8.5
"23812",645.385759021083,90.5,8.5
"23813",606.604537012511,91.5,8.5
"23814",600.491894507814,92.5,8.5
"23815",727.420684600526,94.5,8.5
"23816",646.941346013011,95.5,8.5
"23817",665.480845755934,109.5,8.5
"23818",535.217998267937,110.5,8.5
"23819",567.412457988447,112.5,8.5
"23820",535.344345242526,113.5,8.5
"23821",710.789738548998,116.5,8.5
"23822",594.047664359103,118.5,8.5
"23823",629.041228450896,119.5,8.5
"23824",638.730671647544,120.5,8.5
"23825",710.871199329236,121.5,8.5
"23826",733.459767021381,122.5,8.5
"23827",765.848920244498,127.5,8.5
"23828",681.660539464624,128.5,8.5
"23829",660.972146296037,129.5,8.5
"23830",622.766653360234,130.5,8.5
"23831",707.363788665244,131.5,8.5
"23832",704.205773716989,132.5,8.5
"23833",603.6291828633,133.5,8.5
"23834",573.848840313841,134.5,8.5
"23835",648.662582642576,135.5,8.5
"23836",751.158926053243,136.5,8.5
"23837",834.228980132233,137.5,8.5
"23838",749.119450647849,138.5,8.5
"23839",793.979665499341,139.5,8.5
"23840",777.484207855392,140.5,8.5
"23841",769.191642169109,141.5,8.5
"23842",770.672192753313,142.5,8.5
"23843",846.823762252484,143.5,8.5
"23844",785.660127024093,144.5,8.5
"23845",860.637380450314,145.5,8.5
"23846",871.912512305949,146.5,8.5
"23847",902.312574843871,147.5,8.5
"23848",904.777190931727,148.5,8.5
"23849",911.927661654721,149.5,8.5
"23850",836.082648376543,150.5,8.5
"23851",853.115196415287,151.5,8.5
"23852",841.02736965416,152.5,8.5
"23853",844.483196543914,153.5,8.5
"23854",864.748195054706,154.5,8.5
"23855",840.949889084297,155.5,8.5
"23856",798.300435588815,156.5,8.5
"23857",800.759375341795,157.5,8.5
"23858",951.726487183732,158.5,8.5
"23859",882.979514852441,159.5,8.5
"23860",885.70876625791,160.5,8.5
"23861",977.97166422295,161.5,8.5
"23862",905.835601093705,162.5,8.5
"23863",861.076479243112,163.5,8.5
"23864",867.597717877728,164.5,8.5
"23865",864.564744280383,165.5,8.5
"23866",900.614096052279,166.5,8.5
"23867",893.426073466964,167.5,8.5
"23868",880.508110123426,168.5,8.5
"23869",842.45505106368,169.5,8.5
"23870",886.18295392157,170.5,8.5
"23871",769.80490119761,171.5,8.5
"23872",748.009604194192,172.5,8.5
"23873",749.232516437239,173.5,8.5
"23874",751.778149377142,174.5,8.5
"23875",782.549990194249,175.5,8.5
"23876",734.871594314844,176.5,8.5
"23877",718.335630684183,177.5,8.5
"23878",727.116974994219,178.5,8.5
"23879",756.858087272638,179.5,8.5
"23880",701.198630866778,-179.5,9.5
"23881",720.607706446485,-178.5,9.5
"23882",717.497045590823,-177.5,9.5
"23883",661.62376138436,-176.5,9.5
"23884",670.486954112387,-175.5,9.5
"23885",652.316207205876,-174.5,9.5
"23886",644.011409109832,-173.5,9.5
"23887",650.617373995842,-172.5,9.5
"23888",665.787068201683,-171.5,9.5
"23889",612.9364961894,-170.5,9.5
"23890",625.36697969376,-169.5,9.5
"23891",656.847432563583,-168.5,9.5
"23892",597.455618603365,-167.5,9.5
"23893",533.787967383149,-166.5,9.5
"23894",640.411352817696,-165.5,9.5
"23895",453.134734719754,-164.5,9.5
"23896",494.710349481503,-163.5,9.5
"23897",488.888767477197,-162.5,9.5
"23898",486.708343349987,-161.5,9.5
"23899",468.523781039759,-160.5,9.5
"23900",419.289876464548,-159.5,9.5
"23901",459.748659786037,-158.5,9.5
"23902",437.519798939069,-157.5,9.5
"23903",437.365050886998,-156.5,9.5
"23904",381.95091028333,-155.5,9.5
"23905",380.06592848183,-154.5,9.5
"23906",369.942838411682,-153.5,9.5
"23907",394.475757151761,-152.5,9.5
"23908",373.548421542071,-151.5,9.5
"23909",358.431776248866,-150.5,9.5
"23910",337.174908046805,-149.5,9.5
"23911",340.366445819653,-148.5,9.5
"23912",338.447524813406,-147.5,9.5
"23913",365.775256759179,-146.5,9.5
"23914",326.249429919524,-145.5,9.5
"23915",305.943057077309,-144.5,9.5
"23916",308.109066285523,-143.5,9.5
"23917",328.511615016606,-142.5,9.5
"23918",286.678768370726,-141.5,9.5
"23919",287.626683651934,-140.5,9.5
"23920",293.369579197639,-139.5,9.5
"23921",296.367994634075,-138.5,9.5
"23922",292.545435339213,-137.5,9.5
"23923",283.224570755539,-136.5,9.5
"23924",282.901972139455,-135.5,9.5
"23925",281.812854753086,-134.5,9.5
"23926",285.49487726942,-133.5,9.5
"23927",297.754996932156,-132.5,9.5
"23928",290.738938622078,-131.5,9.5
"23929",285.379431127197,-130.5,9.5
"23930",283.637743168938,-129.5,9.5
"23931",290.491654975631,-128.5,9.5
"23932",289.369499871525,-127.5,9.5
"23933",294.724936450992,-126.5,9.5
"23934",300.511530888849,-125.5,9.5
"23935",305.536906307109,-124.5,9.5
"23936",315.131150880892,-123.5,9.5
"23937",311.861968368869,-122.5,9.5
"23938",310.996728387013,-121.5,9.5
"23939",314.040604184172,-120.5,9.5
"23940",306.170204006799,-119.5,9.5
"23941",306.317197907044,-118.5,9.5
"23942",308.195990262327,-117.5,9.5
"23943",298.754360751726,-116.5,9.5
"23944",305.664823710962,-115.5,9.5
"23945",313.766813551788,-114.5,9.5
"23946",307.59475458381,-113.5,9.5
"23947",316.40520131854,-112.5,9.5
"23948",311.325828011819,-111.5,9.5
"23949",314.098130964917,-110.5,9.5
"23950",335.472010047308,-109.5,9.5
"23951",320.967159848278,-108.5,9.5
"23952",324.183363940516,-107.5,9.5
"23953",323.084469916682,-106.5,9.5
"23954",316.058556947546,-105.5,9.5
"23955",306.106406645723,-104.5,9.5
"23956",308.7176306715,-103.5,9.5
"23957",316.528023132269,-102.5,9.5
"23958",320.888091330969,-101.5,9.5
"23959",314.879315690639,-100.5,9.5
"23960",318.45262255727,-99.5,9.5
"23961",319.234070965008,-98.5,9.5
"23962",314.245235809089,-97.5,9.5
"23963",317.341580927618,-96.5,9.5
"23964",320.572629760143,-95.5,9.5
"23965",320.443607820488,-94.5,9.5
"23966",330.535130664917,-93.5,9.5
"23967",332.643436366897,-92.5,9.5
"23968",341.299312513132,-91.5,9.5
"23969",347.802738984753,-90.5,9.5
"23970",348.715382172028,-89.5,9.5
"23971",355.078717629723,-88.5,9.5
"23972",359.686355823849,-87.5,9.5
"23973",373.914309616104,-86.5,9.5
"23974",383.404072204539,-85.5,9.5
"23975",870.274439973489,-77.5,9.5
"23976",633.924158262546,-76.5,9.5
"23977",750.740505105995,-58.5,9.5
"23978",867.688030574335,-57.5,9.5
"23979",798.862120116826,-56.5,9.5
"23980",889.407889303494,-55.5,9.5
"23981",829.642570308749,-54.5,9.5
"23982",823.406664034456,-53.5,9.5
"23983",866.224198151305,-52.5,9.5
"23984",787.048466117617,-51.5,9.5
"23985",738.856212541668,-50.5,9.5
"23986",674.528563733614,-49.5,9.5
"23987",582.711484760706,-48.5,9.5
"23988",538.080252986379,-47.5,9.5
"23989",536.941176335206,-46.5,9.5
"23990",522.74962122719,-45.5,9.5
"23991",491.070606812285,-44.5,9.5
"23992",447.935867319858,-43.5,9.5
"23993",491.676419219864,-42.5,9.5
"23994",418.349564400777,-41.5,9.5
"23995",482.293350659316,-40.5,9.5
"23996",422.044791468779,-39.5,9.5
"23997",422.340361137352,-38.5,9.5
"23998",439.096170504676,-37.5,9.5
"23999",420.681913999344,-36.5,9.5
"24000",371.534546344829,-35.5,9.5
"24001",382.859077395089,-34.5,9.5
"24002",360.0281815481,-33.5,9.5
"24003",357.899094771757,-32.5,9.5
"24004",352.203254991118,-31.5,9.5
"24005",337.502081377663,-30.5,9.5
"24006",340.328005146068,-29.5,9.5
"24007",346.131353891597,-28.5,9.5
"24008",328.104292781484,-27.5,9.5
"24009",326.290302619936,-26.5,9.5
"24010",326.68419090064,-25.5,9.5
"24011",326.648614407384,-24.5,9.5
"24012",330.860929362257,-23.5,9.5
"24013",331.488141173585,-22.5,9.5
"24014",339.322269276371,-21.5,9.5
"24015",345.792917678638,-20.5,9.5
"24016",347.552463976392,-19.5,9.5
"24017",353.756233849993,-18.5,9.5
"24018",365.576188664742,-17.5,9.5
"24019",437.262093108098,-16.5,9.5
"24020",1017.72660684686,51.5,9.5
"24021",1000.92694481932,52.5,9.5
"24022",928.498644894144,53.5,9.5
"24023",880.739107433448,54.5,9.5
"24024",763.100853516022,55.5,9.5
"24025",793.392863999835,56.5,9.5
"24026",850.613542006833,57.5,9.5
"24027",858.891408897413,58.5,9.5
"24028",821.150311854765,59.5,9.5
"24029",869.452626074172,60.5,9.5
"24030",853.920307422472,61.5,9.5
"24031",830.973241480292,62.5,9.5
"24032",891.483955154774,63.5,9.5
"24033",823.68181543479,64.5,9.5
"24034",777.251749416381,65.5,9.5
"24035",788.937036054634,66.5,9.5
"24036",753.3347157169,67.5,9.5
"24037",733.421164828051,68.5,9.5
"24038",710.126504570329,69.5,9.5
"24039",675.294074665864,70.5,9.5
"24040",675.03740053202,71.5,9.5
"24041",739.613849562402,72.5,9.5
"24042",832.844185348822,73.5,9.5
"24043",788.666870178894,74.5,9.5
"24044",821.10774321312,75.5,9.5
"24045",620.411790764716,81.5,9.5
"24046",568.857438961384,82.5,9.5
"24047",571.907250899379,83.5,9.5
"24048",632.147851908979,84.5,9.5
"24049",627.101529175014,85.5,9.5
"24050",652.33567168741,86.5,9.5
"24051",639.945245307182,87.5,9.5
"24052",653.461090276539,88.5,9.5
"24053",692.727720317377,89.5,9.5
"24054",663.015768306427,90.5,9.5
"24055",662.843242212129,91.5,9.5
"24056",613.464732430239,92.5,9.5
"24057",520.937488362314,93.5,9.5
"24058",691.641581620708,94.5,9.5
"24059",729.932516258106,95.5,9.5
"24060",507.843284975146,109.5,9.5
"24061",529.948763109891,110.5,9.5
"24062",625.464052790031,111.5,9.5
"24063",552.222169554295,112.5,9.5
"24064",547.183074443485,113.5,9.5
"24065",525.893201092941,114.5,9.5
"24066",540.084736693802,116.5,9.5
"24067",593.999304848049,117.5,9.5
"24068",654.211844551168,119.5,9.5
"24069",617.496084297264,120.5,9.5
"24070",652.587603491739,121.5,9.5
"24071",832.907382235487,127.5,9.5
"24072",734.336798587658,128.5,9.5
"24073",722.279606224436,129.5,9.5
"24074",787.937546929947,130.5,9.5
"24075",735.16078353489,131.5,9.5
"24076",725.329273893764,132.5,9.5
"24077",785.542723694934,133.5,9.5
"24078",766.579653460851,134.5,9.5
"24079",775.011309022204,135.5,9.5
"24080",831.518184539723,136.5,9.5
"24081",836.033956764045,137.5,9.5
"24082",784.843421012786,138.5,9.5
"24083",808.853772843428,139.5,9.5
"24084",856.778614391682,140.5,9.5
"24085",815.91745805897,141.5,9.5
"24086",785.346481364247,142.5,9.5
"24087",866.371583675197,143.5,9.5
"24088",888.381788456769,144.5,9.5
"24089",891.880216711452,145.5,9.5
"24090",887.650504154334,146.5,9.5
"24091",925.989192270819,147.5,9.5
"24092",927.603355341857,148.5,9.5
"24093",920.670429335797,149.5,9.5
"24094",856.676450678731,150.5,9.5
"24095",880.638881447916,151.5,9.5
"24096",912.107509000122,152.5,9.5
"24097",862.902169099947,153.5,9.5
"24098",868.960312101207,154.5,9.5
"24099",885.839552976066,155.5,9.5
"24100",875.038182153921,156.5,9.5
"24101",894.253738814136,157.5,9.5
"24102",885.396341920614,158.5,9.5
"24103",874.501822815516,159.5,9.5
"24104",813.400503451767,160.5,9.5
"24105",779.491407248795,161.5,9.5
"24106",867.519776599317,162.5,9.5
"24107",934.006044730564,163.5,9.5
"24108",831.67648915217,164.5,9.5
"24109",818.509687926978,165.5,9.5
"24110",909.66956422968,166.5,9.5
"24111",910.144718071332,167.5,9.5
"24112",842.013804550164,168.5,9.5
"24113",760.402155537596,169.5,9.5
"24114",868.516547035098,170.5,9.5
"24115",836.283070786236,171.5,9.5
"24116",795.639981328648,172.5,9.5
"24117",784.029432828586,173.5,9.5
"24118",820.211950077692,174.5,9.5
"24119",702.341168826158,175.5,9.5
"24120",723.953008345478,176.5,9.5
"24121",756.337304467844,177.5,9.5
"24122",756.672754885404,178.5,9.5
"24123",771.390480228729,179.5,9.5
"24124",772.393309891482,-179.5,10.5
"24125",763.131353022871,-178.5,10.5
"24126",748.346922386928,-177.5,10.5
"24127",777.312513107751,-176.5,10.5
"24128",765.496085251755,-175.5,10.5
"24129",770.380754921737,-174.5,10.5
"24130",718.816028203133,-173.5,10.5
"24131",739.434630605333,-172.5,10.5
"24132",662.122294713022,-171.5,10.5
"24133",657.640870290282,-170.5,10.5
