"","df71.POC1000","df71.Longitude","df71.Latitude"
"18996",3.38927572009349,120.5,-10.5
"18997",4.65356262129197,121.5,-10.5
"18998",3.96508170547249,122.5,-10.5
"18999",3.04824634141306,125.5,-10.5
"19000",3.48580612298546,126.5,-10.5
"19001",5.10876812059466,128.5,-10.5
"19002",5.23280499320743,130.5,-10.5
"19003",3.18413827409188,144.5,-10.5
"19004",2.80169186360502,145.5,-10.5
"19005",3.30435570460961,146.5,-10.5
"19006",3.85241886720334,147.5,-10.5
"19007",5.61358723296691,151.5,-10.5
"19008",3.10517080281992,152.5,-10.5
"19009",2.73038018284647,153.5,-10.5
"19010",2.80663136930772,154.5,-10.5
"19011",2.55511647187492,155.5,-10.5
"19012",2.68354960037692,156.5,-10.5
"19013",2.84019182094506,157.5,-10.5
"19014",2.75581119599041,158.5,-10.5
"19015",2.89376821453058,159.5,-10.5
"19016",2.54280823169625,160.5,-10.5
"19017",2.71659778122485,161.5,-10.5
"19018",2.12533846549903,163.5,-10.5
"19019",1.935110360131,164.5,-10.5
"19020",2.01975955188099,165.5,-10.5
"19021",2.08827712282826,166.5,-10.5
"19022",2.01109474050894,167.5,-10.5
"19023",1.80303813414783,168.5,-10.5
"19024",1.65709190743574,169.5,-10.5
"19025",1.63015748771845,170.5,-10.5
"19026",1.60302845740161,171.5,-10.5
"19027",1.56363210687961,172.5,-10.5
"19028",1.53057165907712,173.5,-10.5
"19029",1.54362291873649,174.5,-10.5
"19030",1.60295100987589,175.5,-10.5
"19031",1.54164173716394,176.5,-10.5
"19032",1.52256767274411,177.5,-10.5
"19033",1.6058312777966,178.5,-10.5
"19034",1.80295081355922,179.5,-10.5
"19035",1.75049671086247,-179.5,-9.5
"19036",1.70646346095518,-178.5,-9.5
"19037",1.73590286607489,-177.5,-9.5
"19038",1.78472277996111,-176.5,-9.5
"19039",1.79417821847251,-175.5,-9.5
"19040",1.81197144748187,-174.5,-9.5
"19041",1.92807992074018,-173.5,-9.5
"19042",2.05575605326895,-172.5,-9.5
"19043",2.09149746325893,-171.5,-9.5
"19044",2.06334991470849,-170.5,-9.5
"19045",2.10693098371346,-169.5,-9.5
"19046",2.15833974150259,-168.5,-9.5
"19047",2.1039487866045,-167.5,-9.5
"19048",2.13966143167225,-166.5,-9.5
"19049",2.19900857714116,-165.5,-9.5
"19050",2.26091950821147,-164.5,-9.5
"19051",2.29648612657497,-163.5,-9.5
"19052",2.33745691398883,-162.5,-9.5
"19053",2.36431277027178,-161.5,-9.5
"19054",2.41580368712783,-160.5,-9.5
"19055",2.36430326281807,-159.5,-9.5
"19056",2.48005043644499,-158.5,-9.5
"19057",2.54161619985609,-157.5,-9.5
"19058",2.60254234188708,-156.5,-9.5
"19059",2.75085530276921,-155.5,-9.5
"19060",2.70597981845052,-154.5,-9.5
"19061",2.79463461107301,-153.5,-9.5
"19062",2.80274208274827,-152.5,-9.5
"19063",2.81819401876466,-151.5,-9.5
"19064",2.94615912050693,-150.5,-9.5
"19065",2.94477197476349,-149.5,-9.5
"19066",2.96475146106005,-148.5,-9.5
"19067",3.07129653780674,-147.5,-9.5
"19068",3.16135689140567,-146.5,-9.5
"19069",3.25099020630633,-145.5,-9.5
"19070",3.34691241024109,-144.5,-9.5
"19071",3.41386595581774,-143.5,-9.5
"19072",3.50319950148365,-142.5,-9.5
"19073",3.98848036126961,-141.5,-9.5
"19074",5.29517783138477,-140.5,-9.5
"19075",4.47519838525105,-139.5,-9.5
"19076",3.66040296156877,-138.5,-9.5
"19077",3.29706522809585,-137.5,-9.5
"19078",3.17203089604011,-136.5,-9.5
"19079",3.20777459517855,-135.5,-9.5
"19080",3.23500820016457,-134.5,-9.5
"19081",3.26014043045758,-133.5,-9.5
"19082",3.19860811224553,-132.5,-9.5
"19083",3.29455470246811,-131.5,-9.5
"19084",3.40065740251522,-130.5,-9.5
"19085",3.47318536777289,-129.5,-9.5
"19086",3.50604891258184,-128.5,-9.5
"19087",3.51711789539927,-127.5,-9.5
"19088",3.52030997496383,-126.5,-9.5
"19089",3.51499093564739,-125.5,-9.5
"19090",3.6336219889079,-124.5,-9.5
"19091",3.65122541459852,-123.5,-9.5
"19092",3.57620733226083,-122.5,-9.5
"19093",3.70491174939393,-121.5,-9.5
"19094",3.64936635054311,-120.5,-9.5
"19095",3.68749400735432,-119.5,-9.5
"19096",3.55516753171273,-118.5,-9.5
"19097",3.64068997967381,-117.5,-9.5
"19098",3.6410763095076,-116.5,-9.5
"19099",3.53209035809441,-115.5,-9.5
"19100",3.52774356942724,-114.5,-9.5
"19101",3.52894294931357,-113.5,-9.5
"19102",3.36798006565923,-112.5,-9.5
"19103",3.31607280065781,-111.5,-9.5
"19104",3.49781920683121,-110.5,-9.5
"19105",3.35470353485384,-109.5,-9.5
"19106",3.19385201793795,-108.5,-9.5
"19107",3.12363391468387,-107.5,-9.5
"19108",3.18969660341627,-106.5,-9.5
"19109",3.03229186892724,-105.5,-9.5
"19110",3.09192518033649,-104.5,-9.5
"19111",3.1053370420861,-103.5,-9.5
"19112",2.57597842946131,-102.5,-9.5
"19113",3.05555046172411,-101.5,-9.5
"19114",2.89913308806389,-100.5,-9.5
"19115",2.67119808937712,-99.5,-9.5
"19116",2.46866094792832,-98.5,-9.5
"19117",2.39056969678834,-97.5,-9.5
"19118",2.73173493604949,-96.5,-9.5
"19119",2.63617061183177,-95.5,-9.5
"19120",2.34990187090996,-94.5,-9.5
"19121",2.42579972269718,-93.5,-9.5
"19122",2.29886272247968,-92.5,-9.5
"19123",2.49677885416005,-91.5,-9.5
"19124",2.51643664670976,-90.5,-9.5
"19125",2.44171376011193,-89.5,-9.5
"19126",2.74889577682911,-88.5,-9.5
"19127",2.84704868708601,-87.5,-9.5
"19128",3.39246754961228,-86.5,-9.5
"19129",3.41169300508233,-85.5,-9.5
"19130",4.37139366092187,-84.5,-9.5
"19131",5.68159084581967,-83.5,-9.5
"19132",7.37416799699401,-82.5,-9.5
"19133",8.71504985291363,-81.5,-9.5
"19134",12,-80.5,-9.5
"19135",12,-79.5,-9.5
"19136",1.84012768156428,-34.5,-9.5
"19137",1.63296031870616,-33.5,-9.5
"19138",1.62117454087956,-32.5,-9.5
"19139",1.59256461352785,-31.5,-9.5
"19140",1.60473213498199,-30.5,-9.5
"19141",1.60374521978943,-29.5,-9.5
"19142",1.6655401342111,-28.5,-9.5
"19143",1.68792294856817,-27.5,-9.5
"19144",1.72635333839466,-26.5,-9.5
"19145",1.75006938335967,-25.5,-9.5
"19146",1.70017230134824,-24.5,-9.5
"19147",1.76279078238488,-23.5,-9.5
"19148",1.78912884252612,-22.5,-9.5
"19149",1.82070875458005,-21.5,-9.5
"19150",1.87369409979464,-20.5,-9.5
"19151",1.79319378505468,-19.5,-9.5
"19152",2.05152282689496,-18.5,-9.5
"19153",2.00478069375822,-17.5,-9.5
"19154",2.09539159724252,-16.5,-9.5
"19155",2.14954673275707,-15.5,-9.5
"19156",2.14855639628045,-14.5,-9.5
"19157",2.15746407374405,-13.5,-9.5
"19158",2.22130369849951,-12.5,-9.5
"19159",2.14943276520755,-11.5,-9.5
"19160",1.98904781937862,-10.5,-9.5
"19161",2.1117556153433,-9.5,-9.5
"19162",1.95754215489531,-8.5,-9.5
"19163",1.84070146093208,-7.5,-9.5
"19164",1.87405705914603,-6.5,-9.5
"19165",1.76162047754284,-5.5,-9.5
"19166",1.65634202028196,-4.5,-9.5
"19167",1.77012230133555,-3.5,-9.5
"19168",2.05294011006665,-2.5,-9.5
"19169",2.23111836339601,-1.5,-9.5
"19170",1.81925756862994,-0.5,-9.5
"19171",1.96807192744252,0.5,-9.5
"19172",2.30803997944813,1.5,-9.5
"19173",2.05653252830031,2.5,-9.5
"19174",2.03961247931877,3.5,-9.5
"19175",2.20968998974985,4.5,-9.5
"19176",2.52976613792909,5.5,-9.5
"19177",2.75335113954289,6.5,-9.5
"19178",2.9806394142615,7.5,-9.5
"19179",3.18982502829077,8.5,-9.5
"19180",3.41660180270799,9.5,-9.5
"19181",2.83837664745344,10.5,-9.5
"19182",3.82206955435459,11.5,-9.5
"19183",10.0325126895492,12.5,-9.5
"19184",2.86190669939654,40.5,-9.5
"19185",2.65187733861034,41.5,-9.5
"19186",2.65560396093679,42.5,-9.5
"19187",2.65561239554382,43.5,-9.5
"19188",2.70703242873754,44.5,-9.5
"19189",2.95146326408856,45.5,-9.5
"19190",2.91266934534718,46.5,-9.5
"19191",2.71860540760547,47.5,-9.5
"19192",2.75345603618173,48.5,-9.5
"19193",2.26716666797619,49.5,-9.5
"19194",2.41853613357409,50.5,-9.5
"19195",2.25410078761459,51.5,-9.5
"19196",1.93763338050885,52.5,-9.5
"19197",2.03886089230658,53.5,-9.5
"19198",2.03717050396704,54.5,-9.5
"19199",2.00908941697008,55.5,-9.5
"19200",2.00884963130925,56.5,-9.5
"19201",2.25352981546013,57.5,-9.5
"19202",2.63169178934222,58.5,-9.5
"19203",2.76714505874246,59.5,-9.5
"19204",2.5572681917824,60.5,-9.5
"19205",2.67004533131812,61.5,-9.5
"19206",2.26118696937576,62.5,-9.5
"19207",2.01261293121056,63.5,-9.5
"19208",2.13165870931369,64.5,-9.5
"19209",2.04105789064162,65.5,-9.5
"19210",2.09036702420658,66.5,-9.5
"19211",2.23361027569266,67.5,-9.5
"19212",2.08248095325328,68.5,-9.5
"19213",2.08795536712155,69.5,-9.5
"19214",2.05309483312003,70.5,-9.5
"19215",1.9128388108941,71.5,-9.5
"19216",1.97556967058306,72.5,-9.5
"19217",2.0309248022377,73.5,-9.5
"19218",1.96540311899154,74.5,-9.5
"19219",1.9835868207861,75.5,-9.5
"19220",2.02718190439148,76.5,-9.5
"19221",1.97553121381323,77.5,-9.5
"19222",1.91908930568131,78.5,-9.5
"19223",2.01657312438133,79.5,-9.5
"19224",2.14698287486267,80.5,-9.5
"19225",2.14706621687292,81.5,-9.5
"19226",2.08105294659349,82.5,-9.5
"19227",2.08033754275645,83.5,-9.5
"19228",1.85877018873989,84.5,-9.5
"19229",2.02743236723153,85.5,-9.5
"19230",1.77896273614462,86.5,-9.5
"19231",1.85810390666313,87.5,-9.5
"19232",1.72950486925249,88.5,-9.5
"19233",1.64936180368234,89.5,-9.5
"19234",1.88189136000439,90.5,-9.5
"19235",1.76275564354286,91.5,-9.5
"19236",1.83864044451642,92.5,-9.5
"19237",1.95724351847384,93.5,-9.5
"19238",2.00667169880156,94.5,-9.5
"19239",2.06998322290858,95.5,-9.5
"19240",2.11689014741704,96.5,-9.5
"19241",2.2308539301123,97.5,-9.5
"19242",2.14389098259863,98.5,-9.5
"19243",2.24036840195799,99.5,-9.5
"19244",2.28912184517694,100.5,-9.5
"19245",2.3423097096958,101.5,-9.5
"19246",2.31422336028394,102.5,-9.5
"19247",2.42581705735277,103.5,-9.5
"19248",2.50457251719307,104.5,-9.5
"19249",2.50676668901348,105.5,-9.5
"19250",2.70899282587665,106.5,-9.5
"19251",2.52473498885803,107.5,-9.5
"19252",2.77671176131363,108.5,-9.5
"19253",2.80078949160147,109.5,-9.5
"19254",3.0608007573695,110.5,-9.5
"19255",3.2447059711749,111.5,-9.5
"19256",3.20071888639307,112.5,-9.5
"19257",3.78721831676434,113.5,-9.5
"19258",4.56606597314064,114.5,-9.5
"19259",4.61947843042905,115.5,-9.5
"19260",4.57899135806362,116.5,-9.5
"19261",3.56859668115561,117.5,-9.5
"19262",4.35480019482887,118.5,-9.5
"19263",3.7831835008145,122.5,-9.5
"19264",4.20775024311877,123.5,-9.5
"19265",3.08953865522798,127.5,-9.5
"19266",3.35231250290816,128.5,-9.5
"19267",3.20436805035187,129.5,-9.5
"19268",3.5122441898582,130.5,-9.5
"19269",3.8458692142107,131.5,-9.5
"19270",4.28186692681729,132.5,-9.5
"19271",4.49709402132203,133.5,-9.5
"19272",5.86767255428373,134.5,-9.5
"19273",6.85375852453205,135.5,-9.5
"19274",3.43554016584861,145.5,-9.5
"19275",5.1487717833498,146.5,-9.5
"19276",3.24541530738272,151.5,-9.5
"19277",3.08457678869302,152.5,-9.5
"19278",2.83796970862013,153.5,-9.5
"19279",2.86854240101193,154.5,-9.5
"19280",3.06943766397811,155.5,-9.5
"19281",3.08770490686628,156.5,-9.5
"19282",3.03211269279957,157.5,-9.5
"19283",3.1014572919177,158.5,-9.5
"19284",3.42222144212109,159.5,-9.5
"19285",2.51292165424057,162.5,-9.5
"19286",2.39641132046577,163.5,-9.5
"19287",2.15774111646455,164.5,-9.5
"19288",2.08745619490325,165.5,-9.5
"19289",2.01657752912654,166.5,-9.5
"19290",1.95730220663918,167.5,-9.5
"19291",2.00341482263859,168.5,-9.5
"19292",1.80657820820404,169.5,-9.5
"19293",1.67758957991849,170.5,-9.5
"19294",1.6151504146109,171.5,-9.5
"19295",1.6343041737926,172.5,-9.5
"19296",1.65358043197373,173.5,-9.5
"19297",1.7105863080266,174.5,-9.5
"19298",1.65049830709388,175.5,-9.5
"19299",1.60722280703348,176.5,-9.5
"19300",1.68011862251039,177.5,-9.5
"19301",1.71891016623147,178.5,-9.5
"19302",1.79569122033504,179.5,-9.5
"19303",2.13237469082133,-179.5,-8.5
"19304",2.01556786491175,-178.5,-8.5
"19305",2.12098328294149,-177.5,-8.5
"19306",2.13801522623461,-176.5,-8.5
"19307",2.09667176153323,-175.5,-8.5
"19308",2.06777824028549,-174.5,-8.5
"19309",2.24098583923897,-173.5,-8.5
"19310",2.34913655733405,-172.5,-8.5
"19311",2.29395727302238,-171.5,-8.5
"19312",2.31401918340533,-170.5,-8.5
"19313",2.39178340657755,-169.5,-8.5
"19314",2.38059214767459,-168.5,-8.5
"19315",2.39060674704461,-167.5,-8.5
"19316",2.44989604981012,-166.5,-8.5
"19317",2.45077107082481,-165.5,-8.5
"19318",2.47548789067127,-164.5,-8.5
"19319",2.46665582499496,-163.5,-8.5
"19320",2.5841704683103,-162.5,-8.5
"19321",2.60312514038119,-161.5,-8.5
"19322",2.66384526354106,-160.5,-8.5
"19323",2.73263511654492,-159.5,-8.5
"19324",2.6976460153807,-158.5,-8.5
"19325",2.78740701611056,-157.5,-8.5
"19326",2.89826840299263,-156.5,-8.5
"19327",2.93699997644885,-155.5,-8.5
"19328",2.90536643030899,-154.5,-8.5
"19329",3.01913024174456,-153.5,-8.5
"19330",2.9822610665699,-152.5,-8.5
"19331",3.10371410899755,-151.5,-8.5
"19332",3.15345236584414,-150.5,-8.5
"19333",3.2468698712366,-149.5,-8.5
"19334",3.28811262650147,-148.5,-8.5
"19335",3.39251078766173,-147.5,-8.5
"19336",3.52250327190894,-146.5,-8.5
"19337",3.49642437452329,-145.5,-8.5
"19338",3.60480418519631,-144.5,-8.5
"19339",3.72905443634271,-143.5,-8.5
"19340",3.86028129437843,-142.5,-8.5
"19341",4.35185622047443,-141.5,-8.5
"19342",4.40283334214526,-140.5,-8.5
"19343",3.64257228388389,-139.5,-8.5
"19344",3.4698009144369,-138.5,-8.5
"19345",3.35542120022044,-137.5,-8.5
"19346",3.40538384245772,-136.5,-8.5
"19347",3.34350468428036,-135.5,-8.5
"19348",3.36267558611264,-134.5,-8.5
"19349",3.34648880039771,-133.5,-8.5
"19350",3.39944533543587,-132.5,-8.5
"19351",3.39672706300795,-131.5,-8.5
"19352",3.48257787236438,-130.5,-8.5
"19353",3.51851256620997,-129.5,-8.5
"19354",3.61287889932917,-128.5,-8.5
"19355",3.62271351958234,-127.5,-8.5
"19356",3.63633821101253,-126.5,-8.5
"19357",3.6077320912389,-125.5,-8.5
"19358",3.6875608627991,-124.5,-8.5
"19359",3.81800064234938,-123.5,-8.5
"19360",3.86476937316075,-122.5,-8.5
"19361",3.80684343923028,-121.5,-8.5
"19362",3.72392264981601,-120.5,-8.5
"19363",3.77252464865083,-119.5,-8.5
"19364",3.76743492107225,-118.5,-8.5
"19365",3.7320775408587,-117.5,-8.5
"19366",3.76647999737071,-116.5,-8.5
"19367",3.64958275719892,-115.5,-8.5
"19368",3.66376784526013,-114.5,-8.5
"19369",3.51770174434672,-113.5,-8.5
"19370",3.56091300546885,-112.5,-8.5
"19371",3.40542448113939,-111.5,-8.5
"19372",3.36383993887952,-110.5,-8.5
"19373",3.43363333663692,-109.5,-8.5
"19374",3.3046991022957,-108.5,-8.5
"19375",3.10681472366382,-107.5,-8.5
"19376",3.10657398071641,-106.5,-8.5
"19377",2.79201305928498,-105.5,-8.5
"19378",2.80547552790588,-104.5,-8.5
"19379",2.64017039128957,-103.5,-8.5
"19380",2.74244463731427,-102.5,-8.5
"19381",2.81905667495729,-101.5,-8.5
"19382",2.38901927920193,-100.5,-8.5
"19383",2.13150988586885,-99.5,-8.5
"19384",2.29345133153249,-98.5,-8.5
"19385",2.34818175242575,-97.5,-8.5
"19386",2.36323092405811,-96.5,-8.5
"19387",2.26235985732459,-95.5,-8.5
"19388",2.22407880135316,-94.5,-8.5
"19389",2.35678819206547,-93.5,-8.5
"19390",2.40169412729729,-92.5,-8.5
"19391",2.35019269184699,-91.5,-8.5
"19392",2.401903514049,-90.5,-8.5
"19393",2.41713983737743,-89.5,-8.5
"19394",2.60808612267345,-88.5,-8.5
"19395",2.734537203342,-87.5,-8.5
"19396",2.92402321543526,-86.5,-8.5
"19397",3.16696490607523,-85.5,-8.5
"19398",3.70583017069064,-84.5,-8.5
"19399",4.48956745254339,-83.5,-8.5
"19400",6.61896605913555,-82.5,-8.5
"19401",12,-81.5,-8.5
"19402",12,-80.5,-8.5
"19403",12,-79.5,-8.5
"19404",1.71256969352502,-33.5,-8.5
"19405",1.64381366478849,-32.5,-8.5
"19406",1.67593543516736,-31.5,-8.5
"19407",1.694600789222,-30.5,-8.5
"19408",1.75354194717163,-29.5,-8.5
"19409",1.82114811167184,-28.5,-8.5
"19410",1.88453674698804,-27.5,-8.5
"19411",1.93773140453199,-26.5,-8.5
"19412",1.88633077215849,-25.5,-8.5
"19413",1.9007912612303,-24.5,-8.5
"19414",1.9556992293441,-23.5,-8.5
"19415",1.91492340624387,-22.5,-8.5
"19416",1.96299036709748,-21.5,-8.5
"19417",2.07093875327024,-20.5,-8.5
"19418",2.04219783983857,-19.5,-8.5
"19419",2.14226412909864,-18.5,-8.5
"19420",2.09928104772351,-17.5,-8.5
"19421",2.00153692423386,-16.5,-8.5
"19422",2.19432893566656,-15.5,-8.5
"19423",2.13160790030947,-14.5,-8.5
"19424",2.0707393917905,-13.5,-8.5
"19425",2.17760207056009,-12.5,-8.5
"19426",2.15930238478317,-11.5,-8.5
"19427",2.1075012944657,-10.5,-8.5
"19428",1.97423809399867,-9.5,-8.5
"19429",1.98669412545616,-8.5,-8.5
"19430",2.02230654867326,-7.5,-8.5
"19431",1.79572554711189,-6.5,-8.5
"19432",1.7817721108364,-5.5,-8.5
"19433",1.81062576073111,-4.5,-8.5
"19434",1.84241885241073,-3.5,-8.5
"19435",1.91793914721969,-2.5,-8.5
"19436",2.08834330921608,-1.5,-8.5
"19437",2.02427289461552,-0.5,-8.5
"19438",2.28295630643366,0.5,-8.5
"19439",2.49087054705922,1.5,-8.5
"19440",2.4026546782707,2.5,-8.5
"19441",2.56898356346303,3.5,-8.5
"19442",2.81916539442037,4.5,-8.5
"19443",3.73262973957628,5.5,-8.5
"19444",3.4650597238602,6.5,-8.5
"19445",3.45851569498096,7.5,-8.5
"19446",4.83069955378934,8.5,-8.5
"19447",5.42656637997529,9.5,-8.5
"19448",4.13169233864769,10.5,-8.5
"19449",5.52452854825993,11.5,-8.5
"19450",9.12134162398368,12.5,-8.5
"19451",2.77420945923638,40.5,-8.5
"19452",2.67702298943555,41.5,-8.5
"19453",2.50587016546633,42.5,-8.5
"19454",2.57443608243071,43.5,-8.5
"19455",2.62371498769239,44.5,-8.5
"19456",2.33757829378695,45.5,-8.5
"19457",2.57757728069539,46.5,-8.5
"19458",2.38114433858741,47.5,-8.5
"19459",2.15602264900709,48.5,-8.5
"19460",2.11351850232967,49.5,-8.5
"19461",2.3374233009194,50.5,-8.5
"19462",2.03136847976352,51.5,-8.5
"19463",2.04350193947715,52.5,-8.5
"19464",1.96431962136344,53.5,-8.5
"19465",1.89940416093132,54.5,-8.5
"19466",2.19391274298822,55.5,-8.5
"19467",2.20018605725615,56.5,-8.5
"19468",2.22876316493973,57.5,-8.5
"19469",2.56366156708645,58.5,-8.5
"19470",2.34485133540356,59.5,-8.5
"19471",2.25653213104519,60.5,-8.5
"19472",2.08572543864596,61.5,-8.5
"19473",2.0463889743261,62.5,-8.5
"19474",1.99887477382676,63.5,-8.5
"19475",1.95937739310641,64.5,-8.5
"19476",2.324226606841,65.5,-8.5
"19477",2.0692857235267,66.5,-8.5
"19478",1.98947220826897,67.5,-8.5
"19479",1.97614429917799,68.5,-8.5
"19480",1.96110512255573,69.5,-8.5
"19481",1.9895296894503,70.5,-8.5
"19482",1.85842742917015,71.5,-8.5
"19483",1.99739119874245,72.5,-8.5
"19484",1.91602125247818,73.5,-8.5
"19485",1.80725798741855,74.5,-8.5
"19486",2.00221429274451,75.5,-8.5
"19487",1.84930985291595,76.5,-8.5
"19488",1.7164700674353,77.5,-8.5
"19489",1.72533193610996,78.5,-8.5
"19490",1.83178130860864,79.5,-8.5
"19491",1.97548850849419,80.5,-8.5
"19492",1.93346907233853,81.5,-8.5
"19493",1.85642135897617,82.5,-8.5
"19494",1.70415419895882,83.5,-8.5
"19495",1.64065668290273,84.5,-8.5
"19496",1.7348210223358,85.5,-8.5
"19497",1.70247705305987,86.5,-8.5
"19498",1.54293994953141,87.5,-8.5
"19499",1.56147327974028,88.5,-8.5
"19500",1.4763333710427,89.5,-8.5
"19501",1.60457675839815,90.5,-8.5
"19502",1.70211569049668,91.5,-8.5
"19503",1.79314350278447,92.5,-8.5
"19504",1.76769005274671,93.5,-8.5
"19505",1.83542918554649,94.5,-8.5
"19506",1.86344876462896,95.5,-8.5
"19507",1.96888604943992,96.5,-8.5
"19508",2.03471382220993,97.5,-8.5
"19509",2.00872109261864,98.5,-8.5
"19510",2.16634777572576,99.5,-8.5
"19511",2.25811555147929,100.5,-8.5
"19512",2.3106583514877,101.5,-8.5
"19513",2.39709084403879,102.5,-8.5
"19514",2.46497412753176,103.5,-8.5
"19515",2.37470303132155,104.5,-8.5
"19516",2.53636059454766,105.5,-8.5
"19517",2.60164921814232,106.5,-8.5
"19518",2.69166563951958,107.5,-8.5
"19519",3.01226163561834,108.5,-8.5
"19520",3.13344501363585,109.5,-8.5
"19521",3.6230975836717,110.5,-8.5
"19522",3.18424648344707,128.5,-8.5
"19523",3.15210202899547,129.5,-8.5
"19524",3.74801133476296,130.5,-8.5
"19525",3.94805208164103,131.5,-8.5
"19526",3.854478644331,132.5,-8.5
"19527",6.81311010951892,145.5,-8.5
"19528",4.15983597139445,149.5,-8.5
"19529",6.49816699722273,150.5,-8.5
"19530",3.66642460997847,151.5,-8.5
"19531",3.03442445386256,152.5,-8.5
"19532",2.69945278595602,153.5,-8.5
"19533",2.71698310093358,154.5,-8.5
"19534",2.95553717879597,155.5,-8.5
"19535",3.18343247141968,156.5,-8.5
"19536",3.46961828322748,158.5,-8.5
"19537",3.16777319996331,160.5,-8.5
"19538",2.3269340898979,162.5,-8.5
"19539",2.24512917231387,163.5,-8.5
"19540",2.28751829911083,164.5,-8.5
"19541",2.24241577562958,165.5,-8.5
"19542",2.04036024369463,166.5,-8.5
"19543",1.9673979904683,167.5,-8.5
"19544",1.94327476746088,168.5,-8.5
"19545",1.93494231620459,169.5,-8.5
"19546",1.90481631858152,170.5,-8.5
"19547",1.83885602896773,171.5,-8.5
"19548",1.78471723941688,172.5,-8.5
"19549",1.79053158051836,173.5,-8.5
"19550",1.87147575434543,174.5,-8.5
"19551",1.84019689445572,175.5,-8.5
"19552",1.83890770464189,176.5,-8.5
"19553",1.79234884772005,177.5,-8.5
"19554",2.11510683892065,178.5,-8.5
"19555",2.10165924538649,179.5,-8.5
"19556",2.30410515969446,-179.5,-7.5
"19557",2.31931845559756,-178.5,-7.5
"19558",2.38035996733884,-177.5,-7.5
"19559",2.38329276509124,-176.5,-7.5
"19560",2.44065973187893,-175.5,-7.5
"19561",2.49350079108213,-174.5,-7.5
"19562",2.47785631841792,-173.5,-7.5
"19563",2.53831584529109,-172.5,-7.5
"19564",2.62310199424015,-171.5,-7.5
"19565",2.63961719221137,-170.5,-7.5
"19566",2.66206394587319,-169.5,-7.5
"19567",2.66550575212165,-168.5,-7.5
"19568",2.67596098656859,-167.5,-7.5
"19569",2.71051593182171,-166.5,-7.5
"19570",2.75890850850149,-165.5,-7.5
"19571",2.76766125304915,-164.5,-7.5
"19572",2.81624443627395,-163.5,-7.5
"19573",2.7833550494466,-162.5,-7.5
"19574",2.87302622234165,-161.5,-7.5
"19575",2.92301981852819,-160.5,-7.5
"19576",2.97368352636114,-159.5,-7.5
"19577",2.95701883705233,-158.5,-7.5
"19578",3.02626525106786,-157.5,-7.5
"19579",3.11580562249604,-156.5,-7.5
"19580",3.11967715365794,-155.5,-7.5
"19581",3.16499652263119,-154.5,-7.5
"19582",3.24027534277969,-153.5,-7.5
"19583",3.28566298090165,-152.5,-7.5
"19584",3.34617081979601,-151.5,-7.5
"19585",3.35258690672196,-150.5,-7.5
"19586",3.41701247215234,-149.5,-7.5
"19587",3.4240375886912,-148.5,-7.5
"19588",3.46000913081628,-147.5,-7.5
"19589",3.50564897232565,-146.5,-7.5
"19590",3.61145307298283,-145.5,-7.5
"19591",3.6711170554752,-144.5,-7.5
"19592",3.70951413158755,-143.5,-7.5
"19593",3.91931956632145,-142.5,-7.5
"19594",3.92342180149477,-141.5,-7.5
"19595",3.73885547058754,-140.5,-7.5
"19596",3.44378022445707,-139.5,-7.5
"19597",3.46162783371137,-138.5,-7.5
"19598",3.46809698492621,-137.5,-7.5
"19599",3.46154475878927,-136.5,-7.5
"19600",3.52211988778385,-135.5,-7.5
"19601",3.46178444999059,-134.5,-7.5
"19602",3.48435816347414,-133.5,-7.5
"19603",3.60023988397707,-132.5,-7.5
"19604",3.55352070255169,-131.5,-7.5
"19605",3.390006842312,-130.5,-7.5
"19606",3.5418393824215,-129.5,-7.5
"19607",3.59695158153386,-128.5,-7.5
"19608",3.72197456931129,-127.5,-7.5
"19609",3.67257027794606,-126.5,-7.5
"19610",3.67624479486719,-125.5,-7.5
"19611",3.70519519411484,-124.5,-7.5
"19612",3.81059070387624,-123.5,-7.5
"19613",3.75843515234708,-122.5,-7.5
"19614",3.77494571902241,-121.5,-7.5
"19615",3.55401043704702,-120.5,-7.5
"19616",3.92404308640461,-119.5,-7.5
"19617",3.71670128533962,-118.5,-7.5
"19618",3.79736063719211,-117.5,-7.5
"19619",4.13889523626443,-116.5,-7.5
"19620",3.92544708052174,-115.5,-7.5
"19621",3.92347790358754,-114.5,-7.5
"19622",3.59942064706651,-113.5,-7.5
"19623",3.65379827326892,-112.5,-7.5
"19624",3.66690101699662,-111.5,-7.5
"19625",3.50605623019372,-110.5,-7.5
"19626",3.3594720627156,-109.5,-7.5
"19627",3.58014153279066,-108.5,-7.5
"19628",3.44860370737852,-107.5,-7.5
"19629",3.22113625436244,-106.5,-7.5
"19630",3.12693132930675,-105.5,-7.5
"19631",2.80991209757573,-104.5,-7.5
"19632",2.98970662147064,-103.5,-7.5
"19633",2.85395915547663,-102.5,-7.5
"19634",2.92429052959361,-101.5,-7.5
"19635",2.61005806013801,-100.5,-7.5
"19636",2.61425617112737,-99.5,-7.5
"19637",2.41109642232613,-98.5,-7.5
"19638",2.41093533862757,-97.5,-7.5
"19639",2.611998697533,-96.5,-7.5
"19640",2.40688231503641,-95.5,-7.5
"19641",2.5576497190685,-94.5,-7.5
"19642",2.52520715225294,-93.5,-7.5
"19643",2.53378661523276,-92.5,-7.5
"19644",2.44173071274122,-91.5,-7.5
"19645",2.52708547231733,-90.5,-7.5
