"","Latitude","Longitude","X100","NPP","W","K","z_star"
"23861",7.5,164.5,26.376,155.494416666667,161.313414901951,0.1798267936,897.048830558424
"23862",7.5,165.5,26.129,167.120916666667,156.691553245691,0.1782136119,879.234484813732
"23863",7.5,166.5,26.363,174.077083333333,162.370219504251,0.1797418893,903.352135312459
"23864",7.5,167.5,27.195,175.8785,182.394373705198,0.1851757645,984.979725601175
"23865",7.5,168.5,26.968,194.1215,178.189018819188,0.1836932048,970.035984799737
"23866",7.5,169.5,26.664,188.917333333333,170.42829461145,0.1817077504,937.925290672961
"23867",7.5,170.5,26.697,186.296583333333,171.00960902029,0.1819232767,940.009503579319
"23868",7.5,171.5,25.381,201.36275,143.424951534846,0.1733283491,827.475437685603
"23869",7.5,172.5,24.854,198.8495,133.157872232477,0.1698864594,783.805093724129
"23870",7.5,173.5,25.21,195.34325,139.683174617984,0.172211531,811.113946939962
"23871",7.5,174.5,24.106,202.998916666667,120.249849006875,0.1650011966,728.781678464961
"23872",7.5,175.5,25.14,210.165916666667,139.25524743122,0.171754354,810.781468929865
"23873",7.5,176.5,24.396,216.287,125.937315446159,0.1668952156,754.589129433133
"23874",7.5,177.5,24.469,235.108666666667,128.298353431256,0.1673719859,766.54616207942
"23875",7.5,178.5,25.585,231.351083333333,149.54203634539,0.1746606935,856.185976070168
"23876",7.5,179.5,25.648,223.69925,150.33863063069,0.1750721528,858.723836008543
"23877",8.5,-179.5,24.454,222.29225,127.297673150603,0.1672740194,761.012819607075
"23878",8.5,-178.5,24.505,213.617166666667,127.704169755485,0.1676071055,761.925751145942
"23879",8.5,-177.5,24.269,213.726,123.594700983158,0.1660657659,744.251533802476
"23880",8.5,-176.5,23.563,227.776083333333,112.765909763152,0.1614548093,698.43636279438
"23881",8.5,-175.5,23.448,231.9195,111.186617611045,0.1607037328,691.873273095777
"23882",8.5,-174.5,22.727,237.44175,100.847517796869,0.1559948097,646.47995654992
"23883",8.5,-173.5,22.832,232.981666666667,102.123579116148,0.1566805752,651.794767703582
"23884",8.5,-172.5,22.644,236.835,99.6652288435878,0.1554527284,641.128849068099
"23885",8.5,-171.5,24.452,237.246416666667,128.118749495204,0.1672609572,765.981204699242
"23886",8.5,-170.5,22.757,235.74575,101.191331014792,0.1561907427,647.870221151023
"23887",8.5,-169.5,23.131,240.072166666667,106.790170518836,0.1586333741,673.188546386946
"23888",8.5,-168.5,21.634,234.215083333333,86.5264886021945,0.1488563174,581.275219711935
"23889",8.5,-167.5,22.569,236.35825,98.6119840118177,0.1549628959,636.358680825464
"23890",8.5,-166.5,21.058,231.325083333333,79.7744905034875,0.1450944038,549.810939734448
"23891",8.5,-165.5,21.691,222.135666666667,86.7425692155047,0.1492285901,581.273127068864
"23892",8.5,-164.5,20.749,228.376083333333,76.3242696918574,0.1430762939,533.451542609865
"23893",8.5,-163.5,20.144,220.17225,69.9188731488346,0.1391249784,502.561610092833
"23894",8.5,-162.5,19.091,227.5225,60.6107598412282,0.1322477301,458.312288576877
"23895",8.5,-161.5,20.364,230.52725,72.4224646457153,0.1405618204,515.235676655446
"23896",8.5,-160.5,19.239,231.705833333333,61.9849448804762,0.1332143329,465.302370481459
"23897",8.5,-159.5,19.055,240.004416666667,60.6472114671684,0.1320126105,459.404682912232
"23898",8.5,-158.5,19.209,241.287583333333,61.9932091944769,0.1330183999,466.049879122602
"23899",8.5,-157.5,19.215,248.090666666667,62.2344591520113,0.1330575865,467.725747843858
"23900",8.5,-156.5,17.13,247.329583333333,46.5796073168281,0.119440243,389.982523033113
"23901",8.5,-155.5,17.624,249.597416666667,49.9363272140315,0.1226666064,407.089824032431
"23902",8.5,-154.5,17.885,255.91825,51.9255658486478,0.1243712235,417.504663758878
"23903",8.5,-153.5,17.619,266.838416666667,50.2890475411183,0.1226339509,410.074430221414
"23904",8.5,-152.5,16.755,266.053833333333,44.5899929374178,0.1169910805,381.140106979505
"23905",8.5,-151.5,16.436,258.581,42.5159659034004,0.1149076596,370.001147455277
"23906",8.5,-150.5,16.543,270.4775,43.3829799158116,0.1156064873,375.264234118907
"23907",8.5,-149.5,16.607,265.978166666667,43.6818485205124,0.1160244777,376.488215128697
"23908",8.5,-148.5,17.796,269.218083333333,51.5948962429371,0.1237899556,416.793882773936
"23909",8.5,-147.5,16.971,275.609416666667,46.144447087345,0.1184017981,389.727587146711
"23910",8.5,-146.5,16.363,271.969583333333,42.3408279252286,0.1144308893,370.012224708181
"23911",8.5,-145.5,16.563,291.928666666667,43.9241423519644,0.1157371093,379.516497497008
"23912",8.5,-144.5,14.405,295.6335,32.6090031584758,0.1016429955,320.818990015655
"23913",8.5,-143.5,13.184,283.0965,27.3710769211353,0.0936685224,292.212113737104
"23914",8.5,-142.5,13.211,279.760416666667,27.432771039711,0.0938448621,292.320436365275
"23915",8.5,-141.5,13.223,294.754083333333,27.6639084609178,0.0939232353,294.53743126029
"23916",8.5,-140.5,13.601,307.123083333333,29.3163014876283,0.0963919911,304.136278886642
"23917",8.5,-139.5,13.389,298.468,28.3559147848818,0.0950073979,298.460071653871
"23918",8.5,-138.5,13.287,283.039,27.7644884403192,0.0943412257,294.298576622364
"23919",8.5,-137.5,13.572,294.519083333333,29.0339414162922,0.0962025892,301.799999955638
"23920",8.5,-136.5,13.014,276.219833333333,26.6504527723728,0.0925582354,287.931729221069
"23921",8.5,-135.5,13.371,269.216083333333,27.916494101384,0.0948898381,294.198985480027
"23922",8.5,-134.5,12.573,276.089833333333,25.0665834846334,0.0896780203,279.517583024002
"23923",8.5,-133.5,12.782,261.544833333333,25.6366267183401,0.0910430202,281.588052132085
"23924",8.5,-132.5,13.263,261.445333333333,27.4054465709066,0.0941844793,290.976249745074
"23925",8.5,-131.5,13.405,263.226583333333,27.9733065686026,0.0951118955,294.109442583894
"23926",8.5,-130.5,13.419,263.91625,28.0363891504249,0.0952033309,294.48958230121
"23927",8.5,-129.5,13.699,274.13025,29.2813019592232,0.0970320389,301.769418546385
"23928",8.5,-128.5,14.731,270.1725,33.7310576671596,0.1037721341,325.049281868431
"23929",8.5,-127.5,14.368,268.421916666667,32.0484335579403,0.1014013448,316.055310914775
"23930",8.5,-126.5,13.506,269.607666666667,28.4495333421092,0.0957715366,297.056248151595
"23931",8.5,-125.5,14.316,259.448583333333,31.6901529718708,0.1010617276,313.572246630294
"23932",8.5,-124.5,14.922,269.426,34.6256802803354,0.1050195742,329.706919344331
"23933",8.5,-123.5,14.608,264.681666666667,33.078501607341,0.1029688088,321.247783603971
"23934",8.5,-122.5,14.204,266.8795,31.3054689321492,0.1003302444,312.024246720057
"23935",8.5,-121.5,14.28,266.362583333333,31.6301258024846,0.100826608,313.708121595091
"23936",8.5,-120.5,14.63,263.841333333333,33.1671641207653,0.103112493,321.659996337838
"23937",8.5,-119.5,14.512,259.806,32.5693521927856,0.1023418232,318.240883095638
"23938",8.5,-118.5,14.526,261.06425,32.6511246029911,0.1024332586,318.755109905204
"23939",8.5,-117.5,14.197,261.945416666667,31.2059333988531,0.1002845267,311.173960986078
"23940",8.5,-116.5,14.19,246.927,30.9663418388232,0.100238809,308.925676070465
"23941",8.5,-115.5,14.006,246.534333333333,30.1801664238526,0.0990370866,304.736008095099
"23942",8.5,-114.5,13.947,251.835,30.0052668494096,0.0986517517,304.153411696689
"23943",8.5,-113.5,14.066,262.494916666667,30.6511898236899,0.0994289526,308.272279071457
"23944",8.5,-112.5,14.078,268.272833333333,30.7819511118275,0.0995073258,309.343567062552
"23945",8.5,-111.5,14.263,274.632416666667,31.67283522291,0.1007155793,314.4780126674
"23946",8.5,-110.5,14.166,295.618916666667,31.5447734289214,0.1000820626,315.189081933663
"23947",8.5,-109.5,14.497,302.703416666667,33.1329803916764,0.1022438567,324.058397844811
"23948",8.5,-108.5,13.884,305.982,30.4752005393453,0.0982402924,310.210808567842
"23949",8.5,-107.5,14.37,326.512416666667,32.9035153917087,0.101414407,324.446164653004
"23950",8.5,-106.5,14.066,334.036916666667,31.6506304658862,0.0994289526,318.324086075973
"23951",8.5,-105.5,14.005,348.26175,31.5846395074284,0.0990305555,318.938325125606
"23952",8.5,-104.5,13.569,344.285416666667,29.6769108252503,0.0961829959,308.546334490402
"23953",8.5,-103.5,13.48,337.489416666667,29.2233439251166,0.095601728,305.677988635484
"23954",8.5,-102.5,13.282,371.953916666667,28.8740172613841,0.0943085702,306.165359098871
"23955",8.5,-101.5,13.37,384.52925,29.3941846166662,0.094883307,309.793003069194
"23956",8.5,-100.5,13.316,403.17775,29.4197239505434,0.0945306276,311.218963604378
"23957",8.5,-99.5,13.261,393.46475,29.0690744551268,0.0941714171,308.682563672782
"23958",8.5,-98.5,13.213,435.964416666667,29.4317323075392,0.0938579243,313.577489882111
"23959",8.5,-97.5,13.302,429.598083333333,29.7126121378217,0.0944391922,314.621625255936
"23960",8.5,-96.5,13.398,423.11675,30.0237830516316,0.0950661778,315.819818850776
"23961",8.5,-95.5,13.48,424.791583333333,30.3902812363268,0.095601728,317.884225234159
"23962",8.5,-94.5,13.345,448.51325,30.1451363968966,0.0947200295,318.25514155796
"23963",8.5,-93.5,13.281,471.030833333333,30.181807069837,0.0943020391,320.054660088861
"23964",8.5,-92.5,13.493,484.814583333333,31.2758932853045,0.0956866323,326.857498623708
"23965",8.5,-91.5,13.614,518.937416666667,32.2961134439156,0.0964768954,334.754899709548
"23966",8.5,-90.5,13.742,554.324833333333,33.4009706904944,0.0973128762,343.232797084816
"23967",8.5,-89.5,13.825,631.7905,34.9825364798494,0.0978549575,357.493757838987
"23968",8.5,-88.5,13.877,550.132583333333,33.9688242456975,0.0981945747,345.93381914915
"23969",8.5,-87.5,14.372,526.295666666667,35.9978745667251,0.1014274692,354.912479337748
"23970",8.5,-86.5,14.663,445.673333333333,36.1505626066553,0.1033280193,349.862146313835
"23971",8.5,-85.5,14.844,394.751416666667,36.2332574505206,0.1045101484,346.696067369861
"23972",8.5,-84.5,15.004,382.268166666667,36.8401095683239,0.1055551244,349.01298992097
"23974",8.5,-57.5,22.773,439.864083333333,111.138927184453,0.1562952403,711.083248415806
"23975",8.5,-56.5,22.962,495.1345,116.956679043801,0.1575296182,742.44247132823
"23976",8.5,-55.5,23.387,737.928666666667,138.336364780724,0.1603053357,862.955460444625
"23977",8.5,-54.5,23.233,770.902416666667,137.428142358634,0.1592995463,862.702660180987
"23978",8.5,-53.5,24.974,526.594583333333,156.833618310372,0.1706701914,918.928003911364
"23979",8.5,-52.5,23.64,517.971166666667,129.820719288485,0.161957704,801.571744240612
"23980",8.5,-51.5,24.411,491.780583333333,142.79716643622,0.1669931821,855.107763325987
"23981",8.5,-50.5,23.805,499.15225,131.711860300198,0.1630353355,807.873090187853
"23982",8.5,-49.5,22.472,559.252166666667,112.45428765908,0.1543293792,728.664161302346
"23983",8.5,-48.5,21.196,533.098166666667,93.1027623800763,0.1459956956,637.708954345886
"23984",8.5,-47.5,18.734,412.804916666667,62.6785230532836,0.1299161274,482.453751567748
"23985",8.5,-46.5,18.159,340.10125,56.0138745251196,0.1261607449,443.988140443515
"23986",8.5,-45.5,21.387,332.653666666667,87.3843240518225,0.1472431357,593.469594602111
"23987",8.5,-44.5,21.323,332.00625,86.5863460886572,0.1468251453,589.724232261034
"23988",8.5,-43.5,19.993,315.801166666667,71.4691509141502,0.1381387823,517.372092935774
"23989",8.5,-42.5,22.946,313.56675,107.570840784507,0.1574251206,683.314329851031
"23990",8.5,-41.5,20.398,331.776416666667,76.1455085872005,0.1407838778,540.868100645545
"23991",8.5,-40.5,19.164,388.055666666667,65.7989704333972,0.1327245004,495.756022701873
"23992",8.5,-39.5,18.876,336.975916666667,61.7886445123209,0.1308435436,472.233041174841
"23993",8.5,-38.5,16.94,332.609833333333,47.1360649520283,0.118199334,398.784522356347
"23994",8.5,-37.5,18.198,327.651,56.0043186829501,0.1264154578,443.017963606584
"23995",8.5,-36.5,17.93,331.980416666667,54.0641493737977,0.124665123,433.67501730053
"23996",8.5,-35.5,16.805,332.644416666667,46.2617505148367,0.1173176355,394.329039429343
"23997",8.5,-34.5,17.013,339.510333333333,47.7636994903415,0.1186761043,402.471076819308
"23998",8.5,-33.5,16.735,329.864666666667,45.7573555112222,0.1168604585,391.555502165193
"23999",8.5,-32.5,16,328.39625,41.2921999165962,0.1120601,368.482625989056
"24000",8.5,-31.5,16.056,323.18175,41.5172039387762,0.1124258416,369.285240367515
"24001",8.5,-30.5,15.769,335.40225,40.1150778520335,0.1105514159,362.863537526465
"24002",8.5,-29.5,15.719,330.126833333333,39.7434912498105,0.1102248609,360.567397638789
"24003",8.5,-28.5,15.64,337.006,39.4315374494588,0.109708904,359.419664327873
"24004",8.5,-27.5,15.257,330.145916666667,37.2751753932359,0.1072074927,347.691886588034
"24005",8.5,-26.5,14.921,326.825,35.5237064061434,0.1050130431,338.278992375409
"24006",8.5,-25.5,14.99,337.17875,36.0325010233187,0.105463689,341.657885903447
"24007",8.5,-24.5,14.668,331.917666666667,34.3762909812598,0.1033606748,332.585783207946
"24008",8.5,-23.5,14.698,345.574083333333,34.7318144543925,0.1035566078,335.389650088485
"24009",8.5,-22.5,14.889,364.961666666667,35.9763886447686,0.1048040479,343.272892275076
"24010",8.5,-21.5,15.014,354.2115,36.4299705474326,0.1056204354,344.914034954192
"24011",8.5,-20.5,15.096,367.054916666667,37.0598412526362,0.1061559856,349.107410601218
"24012",8.5,-19.5,14.983,356.652083333333,36.3132796509214,0.1054179713,344.469535916039
"24013",8.5,-18.5,15.189,364.306,37.4950808035611,0.1067633779,351.19796264484
"24014",8.5,-17.5,15.703,375.382083333333,40.4684320237558,0.1101203633,367.492721700418
"24015",8.5,-16.5,15.816,353.730583333333,40.7109166085935,0.1108583776,367.233559519398
"24016",8.5,-15.5,16.099,413.672,43.4956663415665,0.1127066789,385.919155511258
"24017",8.5,-14.5,16.085,622.9435,47.6830663513777,0.1126152435,423.415737243224
"24018",8.5,51.5,23.984,919.745166666667,163.056759184578,0.1642044024,993.010886440023
"24019",8.5,52.5,24.624,810.3835,169.674805545805,0.1683843064,1007.66401081784
"24020",8.5,53.5,24.079,739.864,152.415136136231,0.1648248569,924.709652432474
"24021",8.5,54.5,24.087,798.434,156.645772073838,0.1648771057,950.07594540664
"24022",8.5,55.5,23.395,604.6895,130.456626136949,0.1603575845,813.535739788779
"24023",8.5,56.5,23.104,578.880416666667,123.850315042554,0.1584570344,781.601874044375
"24024",8.5,57.5,24.599,558.637833333333,151.034106934847,0.1682210289,897.831311117649
"24025",8.5,58.5,24.215,494.085416666667,139.108401677505,0.1657130865,839.453326321968
"24026",8.5,59.5,23.93,459.275583333333,131.641507424834,0.163851723,803.418511655409
"24027",8.5,60.5,24.179,425.918666666667,134.247323271115,0.1654779669,811.270078947987
"24028",8.5,61.5,24.458,425.03575,139.492927280096,0.1673001438,833.788448184798
"24029",8.5,62.5,24.289,387.687083333333,133.995374630858,0.1661963879,806.247213456185
"24030",8.5,63.5,24.132,460.176416666667,135.439445706178,0.1651710052,819.995286352949
"24031",8.5,64.5,24.139,307.52875,126.600161980363,0.1652167229,766.267238316969
"24032",8.5,65.5,24.551,304.213583333333,133.851885338532,0.1679075361,797.176162830559
"24033",8.5,66.5,23.919,281.3355,121.358553095205,0.1637798809,740.985720763247
"24034",8.5,67.5,23.336,295.81225,112.653864236902,0.1599722496,704.20878945308
"24035",8.5,68.5,23.362,289.276166666667,112.730207433938,0.1601420582,703.938794724057
"24036",8.5,69.5,22.988,289.133,107.020543579167,0.1576994268,678.6362243085
"24037",8.5,70.5,23.345,292.443083333333,112.624370534608,0.1600310295,703.765831454633
"24038",8.5,71.5,22.024,332.54275,95.4577556278777,0.1514034464,630.486015329422
"24039",8.5,72.5,22.232,370.60775,99.9456979775785,0.1527619152,654.257953277994
"24040",8.5,73.5,22.578,421.168416666667,107.26789365255,0.1550216758,691.954161242204
"24041",8.5,74.5,21.562,496.60825,96.3647141215081,0.1483860782,649.418835583918
"24042",8.5,75.5,22.134,631.183666666667,110.818375375282,0.1521218674,728.484190138742
"24043",8.5,76.5,23.092,901.919416666667,142.92086032665,0.1583786612,902.399725087775
"24044",8.5,82.5,20.959,328.4865,82.1904540097394,0.1444478249,568.997519115564
"24045",8.5,83.5,20.846,345.058416666667,81.5149881545168,0.1437098106,567.219369465349
"24046",8.5,84.5,21.09,390.54425,86.0609085156493,0.145303399,592.284207444103
"24047",8.5,85.5,22.368,400.752333333333,103.2366679053,0.1536501448,671.894374324732
"24048",8.5,86.5,22.835,332.556083333333,106.832178223646,0.1567001685,681.761731632383
"24049",8.5,87.5,22.623,311.964583333333,102.780701749385,0.1553155753,661.753990550261
"24050",8.5,88.5,23.134,298.83975,109.687954437879,0.1586529674,691.370330069722
"24051",8.5,89.5,23.269,295.206,111.580717392819,0.1595346659,699.413614986727
"24052",8.5,90.5,22.441,295.31775,99.4713160873915,0.1541269151,645.385759021083
"24053",8.5,91.5,21.747,305.371416666667,90.7446003205745,0.1495943317,606.604537012511
"24054",8.5,92.5,21.61,311.812666666667,89.2928871022892,0.148699571,600.491894507814
"24055",8.5,94.5,23.452,342.7545,116.918222760169,0.1607298572,727.420684600526
"24056",8.5,95.5,22.347,320.877916666667,99.3139014808821,0.1535129917,646.941346013011
"24062",8.5,109.5,22.8,286.2415,104.128839395167,0.15647158,665.480845755934
"24063",8.5,110.5,20.512,284.841666666667,75.7485593631214,0.1415284232,535.217998267937
"24064",8.5,112.5,21.219,267.859333333333,82.9250105287295,0.1461459109,567.412457988447
"24065",8.5,113.5,20.584,270.481083333333,76.0181809478425,0.1419986624,535.344345242526
"24066",8.5,116.5,23.471,287.026916666667,114.333335714573,0.1608539481,710.789738548998
"24067",8.5,118.5,21.559,298.53925,88.1367638240152,0.1483664849,594.047664359103
"24068",8.5,119.5,22.287,271.186583333333,96.319501012112,0.1531211257,629.041228450896
"24069",8.5,120.5,22.373,286.8175,98.1619182562944,0.1536828003,638.730671647544
"24070",8.5,121.5,23.344,315.05975,113.756807099667,0.1600244984,710.871199329236
"24071",8.5,122.5,23.451,361.407666666667,117.884093316207,0.1607233261,733.459767021381
"24072",8.5,127.5,24.83,152.545666666667,129.987317434459,0.169729713,765.848920244498
"24073",8.5,128.5,23.665,151.181583333333,110.511475707824,0.1621209815,681.660539464624
"24074",8.5,129.5,23.314,159.339333333333,105.642229911854,0.1598285654,660.972146296037
"24075",8.5,130.5,22.692,161.681166666667,97.0060082832939,0.1557662212,622.766653360234
"24076",8.5,131.5,23.955,169.855833333333,116.018272151612,0.1640150005,707.363788665244
"24077",8.5,132.5,23.934,164.513166666667,115.403726323392,0.1638778474,704.205773716989
"24078",8.5,133.5,22.342,167.445833333333,92.6452099259906,0.1534803362,603.6291828633
"24079",8.5,134.5,21.688,194.10975,85.6234097780717,0.1492089968,573.848840313841
"24080",8.5,135.5,23.081,168.203083333333,102.687710127337,0.1583068191,648.662582642576
"24081",8.5,136.5,24.561,169.414083333333,126.174303433742,0.1679728471,751.158926053243
"24082",8.5,137.5,25.106,281.369833333333,143.097212852358,0.1715322966,834.228980132233
"24083",8.5,138.5,24.66,141.279416666667,126.316091773676,0.168619426,749.119450647849
"24084",8.5,139.5,25.269,134.4625,137.038401853517,0.1725968659,793.979665499341
"24085",8.5,140.5,25.045,137.99665,133.053904289962,0.1711338995,777.484207855392
"24086",8.5,141.5,24.932,139.423083333333,131.067090755847,0.1703958852,769.191642169109
"24087",8.5,142.5,24.971,134.97125,131.515670632391,0.1706505981,770.672192753313
"24088",8.5,143.5,25.874,141.361083333333,149.505195191982,0.1765481814,846.823762252484
"24089",8.5,144.5,25.131,142.011333333333,134.894366556881,0.1716955741,785.660127024093
"24090",8.5,145.5,25.986,151.995166666667,152.573506148454,0.1772796646,860.637380450314
"24091",8.5,146.5,26.135,147.108666666667,155.420845365701,0.1782527985,871.912512305949
"24092",8.5,147.5,26.402,162.597333333333,162.41319759423,0.1799966022,902.312574843871
"24093",8.5,148.5,26.266,199.739,162.053170233381,0.1791083726,904.777190931727
"24094",8.5,149.5,26.519,159.466916666667,164.840719767912,0.1807607409,911.927661654721
"24095",8.5,150.5,25.643,165.254583333333,146.347486473083,0.1750394973,836.082648376543
"24096",8.5,151.5,25.891,154.0055,150.710656723031,0.1766592101,853.115196415287
"24097",8.5,152.5,25.818,138.754191666667,148.174253924246,0.1761824398,841.02736965416
"24098",8.5,153.5,25.883,133.1468,149.141611210531,0.1766069613,844.483196543914
"24099",8.5,154.5,26.095,137.821583333333,153.917875488856,0.1779915545,864.748195054706
"24100",8.5,155.5,25.833,135.145983333333,148.24298812572,0.1762804063,840.949889084297
"24101",8.5,156.5,25.301,139.357958333333,137.95099418843,0.1728058611,798.300435588815
"24102",8.5,157.5,25.318,142.386116666667,138.464820662294,0.1729168898,800.759375341795
"24103",8.5,158.5,27.038,135.512833333333,175.260795984057,0.1841503818,951.726487183732
"24104",8.5,159.5,26.261,146.505916666667,158.120189806811,0.1790757171,882.979514852441
"24105",8.5,160.5,26.298,144.942916666667,158.822964602754,0.1793173678,885.70876625791
"24106",8.5,161.5,27.268,143.098983333333,181.562918425565,0.1856525348,977.97166422295
"24107",8.5,162.5,26.518,144.750833333333,163.733598284401,0.1807542098,905.835601093705
"24108",8.5,163.5,25.978,154.951083333333,152.606359222419,0.1772274158,861.076479243112
"24109",8.5,164.5,26.066,151.757833333333,154.260741829508,0.1778021526,867.597717877728
"24110",8.5,165.5,26.013,156.007333333333,153.422204978648,0.1774560043,864.564744280383
"24111",8.5,166.5,26.394,160.224916666667,162.060421177053,0.1799443534,900.614096052279
"24112",8.5,167.5,26.291,165.883916666667,160.165966432786,0.1792716501,893.426073466964
"24113",8.5,168.5,26.168,161.463,157.142807386542,0.1784683248,880.508110123426
"24114",8.5,169.5,25.732,162.031916666667,147.952600714409,0.1756207652,842.45505106368
"24115",8.5,170.5,26.24,159.37125,158.572305216004,0.178938564,886.18295392157
"24116",8.5,171.5,24.824,165.375333333333,130.628598909522,0.1696905264,769.80490119761
"24117",8.5,172.5,24.537,165.392333333333,125.52805506202,0.1678161007,748.009604194192
"24118",8.5,173.5,24.497,177.94025,125.537546926622,0.1675548567,749.232516437239
"24119",8.5,174.5,24.481,189.06375,125.885521076736,0.1674503591,751.778149377142
"24120",8.5,175.5,24.83,200.64575,132.821985243823,0.169729713,782.549990194249
"24121",8.5,176.5,24.195,201.85,121.681849677696,0.1655824645,734.871594314844
"24122",8.5,177.5,23.944,206.60175,117.766212085621,0.1639431584,718.335630684183
"24123",8.5,178.5,24.037,213.1565,119.647498658617,0.1645505507,727.116974994219
"24124",8.5,179.5,24.415,218.75825,126.409912855192,0.1670193065,756.858087272638
"24125",9.5,-179.5,23.777,189.565666666667,114.19192528092,0.1628524647,701.198630866778
"24126",9.5,-178.5,24.04,192.443416666667,118.590514017408,0.164570144,720.607706446485
"24127",9.5,-177.5,23.956,201.349166666667,117.684964336282,0.1640215316,717.497045590823
"24128",9.5,-176.5,23.11,206.006416666667,104.864865903227,0.158496221,661.62376138436
"24129",9.5,-175.5,23.183,219.7815,106.589316722872,0.1589729913,670.486954112387
"24130",9.5,-174.5,22.955,208.100833333333,102.729300670148,0.1574839005,652.316207205876
"24131",9.5,-173.5,22.803,212.47425,100.782101030184,0.1564911733,644.011409109832
"24132",9.5,-172.5,22.913,211.397833333333,102.283293410418,0.1572095943,650.617373995842
"24133",9.5,-171.5,23.125,216.728166666667,105.589959129453,0.1585941875,665.787068201683
"24134",9.5,-170.5,22.254,220.431833333333,93.7214223439761,0.1529055994,612.9364961894
"24135",9.5,-169.5,22.516,208.925916666667,96.6922084566843,0.1546167476,625.36697969376
"24136",9.5,-168.5,23.009,211.810833333333,103.674552271932,0.1578365799,656.847432563583
"24137",9.5,-167.5,22.07,202.746583333333,90.6363336775638,0.151703877,597.455618603365
"24138",9.5,-166.5,20.886,201.282833333333,76.8500165969424,0.1439710546,533.787967383149
"24139",9.5,-165.5,22.78,204.95225,100.122524413595,0.156340958,640.411352817696
"24140",9.5,-164.5,19.02,216.332333333333,59.7159178492722,0.131784022,453.134734719754
"24141",9.5,-163.5,19.992,216.13925,68.3354542658187,0.1381322512,494.710349481503
"24142",9.5,-162.5,19.824,223.9575,66.9948851579011,0.1370350264,488.888767477197
"24143",9.5,-161.5,19.753,228.40675,66.4704000789168,0.1365713183,486.708343349987
"24144",9.5,-160.5,19.313,232.261916666667,62.640521138307,0.1336976343,468.523781039759
"24145",9.5,-159.5,18.033,236.889916666667,52.5528817056619,0.1253378263,419.289876464548
"24146",9.5,-158.5,19.038,245.058416666667,60.6415754562083,0.1319015818,459.748659786037
"24147",9.5,-157.5,18.495,241.842083333333,56.157938890425,0.1283551945,437.519798939069
"24148",9.5,-156.5,18.537,232.814916666667,56.2580481192246,0.1286295007,437.365050886998
"24149",9.5,-155.5,16.955,233.65175,45.1837616100357,0.1182973005,381.95091028333
"24150",9.5,-154.5,16.836,244.752416666667,44.6653857697512,0.1175200996,380.06592848183
"24151",9.5,-153.5,16.515,243.769583333333,42.7001403077515,0.1154236165,369.942838411682
"24152",9.5,-152.5,17.329,235.41575,47.6289760547046,0.1207399319,394.475757151761
"24153",9.5,-151.5,16.65,240.58225,43.4456668352033,0.116305315,373.548421542071
"24154",9.5,-150.5,16.05,257.7485,40.2829483783185,0.112386655,358.431776248866
"24155",9.5,-149.5,15.251,262.704083333333,36.1344637547994,0.1071683061,337.174908046805
"24156",9.5,-148.5,15.322,271.363083333333,36.6343261296644,0.1076320142,340.366445819653
"24157",9.5,-147.5,15.159,287.04,36.067487952094,0.1065674449,338.447524813406
"24158",9.5,-146.5,16.164,282.408916666667,41.3805938737841,0.1131312004,365.775256759179
"24159",9.5,-145.5,14.7,283.62925,33.7895457944532,0.10356967,326.249429919524
"24160",9.5,-144.5,13.731,299.650083333333,29.7502192459129,0.0972410341,305.943057077309
"24161",9.5,-143.5,13.951,279.998166666667,30.4035482682095,0.0986778761,308.109066285523
"24162",9.5,-142.5,14.828,277.347083333333,34.2984689611678,0.1044056508,328.511615016606
"24163",9.5,-141.5,12.895,284.523416666667,26.3116739302511,0.0917810345,286.678768370726
"24164",9.5,-140.5,12.97,280.540416666667,26.5395634728987,0.092270867,287.626683651934
"24165",9.5,-139.5,13.182,292.218833333333,27.4756629484352,0.0936554602,293.369579197639
"24166",9.5,-138.5,13.327,292.44875,28.0371442324199,0.0946024697,296.367994634075
"24167",9.5,-137.5,13.117,295.93325,27.2742855490749,0.0932309387,292.545435339213
"24168",9.5,-136.5,12.671,290.992916666667,25.5802960690921,0.0903180681,283.224570755539
"24169",9.5,-135.5,12.621,295.849833333333,25.4587765318036,0.0899915131,282.901972139455
"24170",9.5,-134.5,12.585,292.557916666667,25.2945054845764,0.0897563935,281.812854753086
"24171",9.5,-133.5,12.801,289.42375,26.0277431945021,0.0911671111,285.49487726942
"24172",9.5,-132.5,13.422,288.033833333333,28.3531015030419,0.0952229242,297.754996932156
"24173",9.5,-131.5,13.106,283.80775,27.0849768684756,0.0931590966,290.738938622078
"24174",9.5,-130.5,12.798,288.971166666667,26.0116267784201,0.0911475178,285.379431127197
"24175",9.5,-129.5,12.691,291.275833333333,25.6546623325507,0.0904486901,283.637743168938
"24176",9.5,-128.5,13.022,294.737916666667,26.9025728233525,0.0926104842,290.491654975631
"24177",9.5,-127.5,13.044,282.756166666667,26.8402273209072,0.0927541684,289.369499871525
"24178",9.5,-126.5,13.314,282.0745,27.8566834560175,0.0945175654,294.724936450992
"24179",9.5,-125.5,13.681,267.6845,29.1239184796364,0.0969144791,300.511530888849
"24180",9.5,-124.5,13.897,270.035333333333,30.041976411756,0.0983251967,305.536906307109
"24181",9.5,-123.5,14.255,280.57725,31.7221511919686,0.1006633305,315.131150880892
