"","df71.POC2000","df71.Longitude","df71.Latitude"
"2214",0.100269548974002,-140.5,-63.5
"2215",0.18318315325403,-139.5,-63.5
"2216",0.0824955464932472,-138.5,-63.5
"2217",0.173103902007931,-137.5,-63.5
"2218",0.169076806049897,-136.5,-63.5
"2219",0.17723199366412,-135.5,-63.5
"2220",0.205185730360539,-134.5,-63.5
"2221",0.441827281943674,-133.5,-63.5
"2222",0.188943560798489,-132.5,-63.5
"2223",0.152446301503656,-131.5,-63.5
"2224",0.316045963778619,-130.5,-63.5
"2225",0.554792723235534,-129.5,-63.5
"2226",0.456686222131372,-128.5,-63.5
"2227",0.303863083959666,-127.5,-63.5
"2228",0.255805436566171,-126.5,-63.5
"2229",0.261750396503668,-125.5,-63.5
"2230",0.176089985138044,-124.5,-63.5
"2231",0.564477385074526,-123.5,-63.5
"2232",0.291446409289081,-122.5,-63.5
"2233",0.359252162213362,-121.5,-63.5
"2234",0.380649728754664,-120.5,-63.5
"2235",0.367471383000544,-119.5,-63.5
"2236",0.227531020350456,-118.5,-63.5
"2237",0.157055710013703,-117.5,-63.5
"2238",0.232152645077076,-116.5,-63.5
"2239",0.315676605645325,-115.5,-63.5
"2240",0.138629007823065,-114.5,-63.5
"2241",0.069904871038653,-113.5,-63.5
"2242",0.0386985435954155,-112.5,-63.5
"2243",0.0706833298147174,-111.5,-63.5
"2244",0.0820705360268568,-110.5,-63.5
"2245",0.06206500122856,-109.5,-63.5
"2246",0.0763999817246369,-108.5,-63.5
"2247",0.12540810775304,-107.5,-63.5
"2248",0.0697510834627754,-106.5,-63.5
"2249",0.0722733519556332,-105.5,-63.5
"2250",0.162085719924453,-104.5,-63.5
"2251",0.213709621923447,-103.5,-63.5
"2252",0.253618405997183,-102.5,-63.5
"2253",0.139016533239404,-101.5,-63.5
"2254",0.0801698007526857,-100.5,-63.5
"2255",0.275930898499299,-99.5,-63.5
"2256",0.123028207512184,-98.5,-63.5
"2257",0.0962691804903797,-97.5,-63.5
"2258",0.341281923130462,-96.5,-63.5
"2259",0.161130914655763,-95.5,-63.5
"2260",0.0837756462439336,-94.5,-63.5
"2261",0.244860447505257,-93.5,-63.5
"2262",0.281812484494796,-92.5,-63.5
"2263",0.152731411565533,-91.5,-63.5
"2264",0.255966379264701,-90.5,-63.5
"2265",0.0869221164076146,-89.5,-63.5
"2266",0.0469787158694304,-88.5,-63.5
"2267",0.109812669443871,-87.5,-63.5
"2268",0.170327728269171,-86.5,-63.5
"2269",0.169892329375201,-85.5,-63.5
"2270",0.0616420373091683,-84.5,-63.5
"2271",0.148006520757907,-83.5,-63.5
"2272",0.230067056893565,-82.5,-63.5
"2273",0.290388498694882,-81.5,-63.5
"2274",0.439426230894088,-80.5,-63.5
"2275",0.320011076688041,-79.5,-63.5
"2276",0.165473152738684,-78.5,-63.5
"2277",0.325546803198389,-77.5,-63.5
"2278",0.291258678817661,-76.5,-63.5
"2279",0.259122043154728,-75.5,-63.5
"2280",0.12295571101045,-74.5,-63.5
"2281",0.101229573100493,-73.5,-63.5
"2282",0.178350824697957,-72.5,-63.5
"2283",0.129995170433238,-71.5,-63.5
"2284",0.101641564747298,-70.5,-63.5
"2285",0.248523520880049,-69.5,-63.5
"2286",0.207031296088601,-68.5,-63.5
"2287",0.146677860069713,-67.5,-63.5
"2288",0.12865585411647,-66.5,-63.5
"2289",0.252202732159535,-65.5,-63.5
"2290",0.375752521029191,-64.5,-63.5
"2291",0.286512749380664,-63.5,-63.5
"2292",0.420355438447909,-62.5,-63.5
"2293",0.219859536309373,-61.5,-63.5
"2294",0.115626868344975,-60.5,-63.5
"2295",0.336210475387122,-54.5,-63.5
"2296",0.256108733048241,-53.5,-63.5
"2297",0.199605390336491,-52.5,-63.5
"2298",0.0794556066521861,-51.5,-63.5
"2299",0.0567161535664524,-50.5,-63.5
"2300",0.0752903162223302,-49.5,-63.5
"2301",0.0757537978911302,-48.5,-63.5
"2302",0.0999956971603443,-47.5,-63.5
"2303",0.122277064817034,-46.5,-63.5
"2304",0.245015727054683,-45.5,-63.5
"2305",1.2,-43.5,-63.5
"2306",0.439280864378169,-42.5,-63.5
"2307",0.543692023123267,-41.5,-63.5
"2308",0.177879724261057,-40.5,-63.5
"2309",0.331015588069372,-39.5,-63.5
"2310",0.239952288078046,-38.5,-63.5
"2311",0.133573069900535,-37.5,-63.5
"2312",0.0765967121265184,-36.5,-63.5
"2313",0.0852244955899678,-35.5,-63.5
"2314",0.0738203258267476,-34.5,-63.5
"2315",0.113759637132984,-33.5,-63.5
"2316",0.0636709895468049,-32.5,-63.5
"2317",0.0789170050728327,-31.5,-63.5
"2318",0.226435575596386,-30.5,-63.5
"2319",0.199909526474729,-29.5,-63.5
"2320",0.191901573220266,-28.5,-63.5
"2321",0.12032255849496,-27.5,-63.5
"2322",0.147091835262027,-26.5,-63.5
"2323",0.056830492132288,-25.5,-63.5
"2324",0.0744767472407932,-24.5,-63.5
"2325",0.0712876191027789,-23.5,-63.5
"2326",0.0883230597381043,-22.5,-63.5
"2327",0.0719716475560322,-21.5,-63.5
"2328",0.0484974814026836,-20.5,-63.5
"2329",0.0609404804018814,-19.5,-63.5
"2330",0.0934534735887391,-18.5,-63.5
"2331",0.0951585280911832,-17.5,-63.5
"2332",0.0398400847337561,-16.5,-63.5
"2333",0.0840077827748137,-15.5,-63.5
"2334",0.091236030082673,-14.5,-63.5
"2335",0.106613270796579,-13.5,-63.5
"2336",0.173841038529624,-12.5,-63.5
"2337",0.179430920483586,-11.5,-63.5
"2338",0.227178116358572,-10.5,-63.5
"2339",0.109798658925449,-9.5,-63.5
"2340",0.119507295448049,-8.5,-63.5
"2341",0.139540212576801,-7.5,-63.5
"2342",0.125567421228818,-6.5,-63.5
"2343",0.268508676558611,-5.5,-63.5
"2344",0.0979533945293032,-4.5,-63.5
"2345",0.241516956376163,-3.5,-63.5
"2346",0.097484766429253,-2.5,-63.5
"2347",0.251831041819967,-1.5,-63.5
"2348",0.148328767321797,-0.5,-63.5
"2349",0.277728464554617,0.5,-63.5
"2350",0.192738367545584,1.5,-63.5
"2351",0.275279325138731,2.5,-63.5
"2352",0.105265496558057,3.5,-63.5
"2353",0.422843837503344,4.5,-63.5
"2354",0.178536961360023,5.5,-63.5
"2355",0.164276303156037,6.5,-63.5
"2356",0.283609830259505,7.5,-63.5
"2357",0.221566191366945,8.5,-63.5
"2358",0.226878226177473,9.5,-63.5
"2359",0.263040079482808,10.5,-63.5
"2360",0.208681852412247,11.5,-63.5
"2361",0.171971344161984,12.5,-63.5
"2362",0.347037669039076,13.5,-63.5
"2363",0.303869141331885,14.5,-63.5
"2364",0.323232056114637,15.5,-63.5
"2365",0.400190138678428,16.5,-63.5
"2366",0.161684953609465,17.5,-63.5
"2367",0.191157183287459,18.5,-63.5
"2368",0.30410438401289,19.5,-63.5
"2369",0.106596398655691,20.5,-63.5
"2370",0.150395869784301,21.5,-63.5
"2371",0.0690448390102332,22.5,-63.5
"2372",0.129875109339865,23.5,-63.5
"2373",0.162495919864603,24.5,-63.5
"2374",0.269442805468753,25.5,-63.5
"2375",0.144286161978484,26.5,-63.5
"2376",0.0867759696126389,27.5,-63.5
"2377",0.220616537435552,28.5,-63.5
"2378",0.203688034004656,29.5,-63.5
"2379",0.0912003765683288,30.5,-63.5
"2380",0.209810298518103,31.5,-63.5
"2381",0.382620238436732,32.5,-63.5
"2382",0.0990557192031851,33.5,-63.5
"2383",0.129981327525077,34.5,-63.5
"2384",0.159097966755631,35.5,-63.5
"2385",0.173369068173933,36.5,-63.5
"2386",0.0953016738083953,37.5,-63.5
"2387",0.141212013263531,38.5,-63.5
"2388",0.173075730465863,39.5,-63.5
"2389",0.0741725949811556,40.5,-63.5
"2390",0.301780135849616,41.5,-63.5
"2391",0.125893724121775,42.5,-63.5
"2392",0.147323687384506,43.5,-63.5
"2393",0.201896551439385,44.5,-63.5
"2394",0.248317832119293,45.5,-63.5
"2395",0.379641159306957,46.5,-63.5
"2396",0.542550017661829,47.5,-63.5
"2397",0.299682557150996,48.5,-63.5
"2398",0.23917943512366,49.5,-63.5
"2399",0.332734774386755,50.5,-63.5
"2400",0.442861212604221,51.5,-63.5
"2401",0.138438282027367,52.5,-63.5
"2402",0.174419363315619,53.5,-63.5
"2403",0.329733494793572,54.5,-63.5
"2404",0.171221435791368,55.5,-63.5
"2405",0.440180808682922,56.5,-63.5
"2406",0.120315944764817,57.5,-63.5
"2407",0.348575660791218,58.5,-63.5
"2408",0.213026953186414,59.5,-63.5
"2409",0.420603945351231,60.5,-63.5
"2410",0.195591534632368,61.5,-63.5
"2411",0.129769845589024,62.5,-63.5
"2412",0.0715566305140625,63.5,-63.5
"2413",0.118409601700218,64.5,-63.5
"2414",0.135898129433726,65.5,-63.5
"2415",0.219880506039205,66.5,-63.5
"2416",0.262263218576296,67.5,-63.5
"2417",0.267713814537267,68.5,-63.5
"2418",0.213978794901091,69.5,-63.5
"2419",0.136692962560097,70.5,-63.5
"2420",0.505281607568108,71.5,-63.5
"2421",0.5883001040584,72.5,-63.5
"2422",0.956970169665288,73.5,-63.5
"2423",0.874992305604239,74.5,-63.5
"2424",0.320130575677876,75.5,-63.5
"2425",0.547672926170573,76.5,-63.5
"2426",1.2,77.5,-63.5
"2427",1.16746069539503,78.5,-63.5
"2428",1.19179642976648,79.5,-63.5
"2429",1.2,80.5,-63.5
"2430",0.804267791637824,81.5,-63.5
"2431",1.2,82.5,-63.5
"2432",0.564481589832841,83.5,-63.5
"2433",0.660487452470665,84.5,-63.5
"2434",0.796759798802942,85.5,-63.5
"2435",0.985660213187569,86.5,-63.5
"2436",0.912703074513393,87.5,-63.5
"2437",0.231740092492319,88.5,-63.5
"2438",0.378341434748883,89.5,-63.5
"2439",0.163678393992458,90.5,-63.5
"2440",0.137422517492167,91.5,-63.5
"2441",0.16800281177073,92.5,-63.5
"2442",0.174478809424556,93.5,-63.5
"2443",1.10439776409259,94.5,-63.5
"2444",0.254508428618323,95.5,-63.5
"2445",0.506801371009906,96.5,-63.5
"2446",0.354657260712472,97.5,-63.5
"2447",0.255894625113291,98.5,-63.5
"2448",0.129174219691216,99.5,-63.5
"2449",0.112257571516462,100.5,-63.5
"2450",0.108062825105071,101.5,-63.5
"2451",0.349929124921426,102.5,-63.5
"2452",0.375033135550674,103.5,-63.5
"2453",0.810884341314037,104.5,-63.5
"2454",0.573866517546956,105.5,-63.5
"2455",0.377830995097708,106.5,-63.5
"2456",0.452479776991302,107.5,-63.5
"2457",0.228709440213868,108.5,-63.5
"2458",0.171329253477996,109.5,-63.5
"2459",0.219961967568333,110.5,-63.5
"2460",0.268394295232121,111.5,-63.5
"2461",0.472221522640669,112.5,-63.5
"2462",0.71027451636385,113.5,-63.5
"2463",0.587473206267742,114.5,-63.5
"2464",0.228335280657629,115.5,-63.5
"2465",0.1691234639858,116.5,-63.5
"2466",0.229850216461455,117.5,-63.5
"2467",0.285085172357777,118.5,-63.5
"2468",0.218073074530326,119.5,-63.5
"2469",0.226931070646033,120.5,-63.5
"2470",0.453300230907826,121.5,-63.5
"2471",0.21799431569403,122.5,-63.5
"2472",0.560341580108489,123.5,-63.5
"2473",0.231735887461398,124.5,-63.5
"2474",0.395171810347872,125.5,-63.5
"2475",0.515194600404767,126.5,-63.5
"2476",0.344284008761127,127.5,-63.5
"2477",0.220603412098203,128.5,-63.5
"2478",0.39158789282472,129.5,-63.5
"2479",0.3517119154725,130.5,-63.5
"2480",0.264266998347586,131.5,-63.5
"2481",0.282501961399845,132.5,-63.5
"2482",0.361043068886199,133.5,-63.5
"2483",0.463655903727036,134.5,-63.5
"2484",0.37266090126612,135.5,-63.5
"2485",0.391544501237107,136.5,-63.5
"2486",0.629777945317703,137.5,-63.5
"2487",0.222220805094501,138.5,-63.5
"2488",0.102728871174465,139.5,-63.5
"2489",0.155550018385247,140.5,-63.5
"2490",0.288887734578024,141.5,-63.5
"2491",0.191529125937461,142.5,-63.5
"2492",0.0894336425130091,143.5,-63.5
"2493",0.25415957154907,144.5,-63.5
"2494",0.141659180555252,145.5,-63.5
"2495",0.130501486581379,146.5,-63.5
"2496",0.160640382416951,147.5,-63.5
"2497",0.070638866811206,148.5,-63.5
"2498",0.106984911589745,149.5,-63.5
"2499",0.0932040073513932,150.5,-63.5
"2500",0.110778692733486,151.5,-63.5
"2501",0.0604752852142537,152.5,-63.5
"2502",0.0663744471880511,153.5,-63.5
"2503",0.0537249377721283,154.5,-63.5
"2504",0.0603212608038093,155.5,-63.5
"2505",0.194013049359145,156.5,-63.5
"2506",0.314991190787097,157.5,-63.5
"2507",0.603572841090955,158.5,-63.5
"2508",0.246152957574252,159.5,-63.5
"2509",0.378925656942564,160.5,-63.5
"2510",0.459165044676744,161.5,-63.5
"2511",0.374708712532504,162.5,-63.5
"2512",0.19086018086535,163.5,-63.5
"2513",0.220297122501219,164.5,-63.5
"2514",0.328360242351304,165.5,-63.5
"2515",0.345983343793233,166.5,-63.5
"2516",0.790561834819551,167.5,-63.5
"2517",0.344360845099536,168.5,-63.5
"2518",0.46344464681096,169.5,-63.5
"2519",0.244621535123466,170.5,-63.5
"2520",0.258005165187337,171.5,-63.5
"2521",0.376818021998686,172.5,-63.5
"2522",0.14582653345419,173.5,-63.5
"2523",0.2764878324862,174.5,-63.5
"2524",0.243205788764123,175.5,-63.5
"2525",0.359842262221319,176.5,-63.5
"2526",0.186241609988858,177.5,-63.5
"2527",0.12740357161748,178.5,-63.5
"2528",0.43291463493591,179.5,-63.5
"2529",0.115733340945797,-179.5,-62.5
"2530",0.110795660395104,-178.5,-62.5
"2531",0.110694663222045,-177.5,-62.5
"2532",0.16777275860617,-176.5,-62.5
"2533",0.252526638799684,-175.5,-62.5
"2534",0.322983644598792,-174.5,-62.5
"2535",0.219174489624471,-173.5,-62.5
"2536",0.193951687559243,-172.5,-62.5
"2537",0.320341560074084,-171.5,-62.5
"2538",0.191545162940641,-170.5,-62.5
"2539",0.21078857305878,-169.5,-62.5
"2540",0.206890824718964,-168.5,-62.5
"2541",0.105956508504623,-167.5,-62.5
"2542",0.238061998065674,-166.5,-62.5
"2543",0.234809990290123,-165.5,-62.5
"2544",0.252703976352954,-164.5,-62.5
"2545",0.161997341361765,-163.5,-62.5
"2546",0.249478056065284,-162.5,-62.5
"2547",0.151421683953313,-161.5,-62.5
"2548",0.241167419492279,-160.5,-62.5
"2549",0.137667315482689,-159.5,-62.5
"2550",0.146502209568172,-158.5,-62.5
"2551",0.27278440081606,-157.5,-62.5
"2552",0.121496821379875,-156.5,-62.5
"2553",0.148789692243333,-155.5,-62.5
"2554",0.169852873197145,-154.5,-62.5
"2555",0.126830825857997,-153.5,-62.5
"2556",0.154506799400846,-152.5,-62.5
"2557",0.193824796278656,-151.5,-62.5
"2558",0.0490146221702259,-150.5,-62.5
"2559",0.0940211503324093,-149.5,-62.5
"2560",0.130839428452132,-148.5,-62.5
"2561",0.0986496323483059,-147.5,-62.5
"2562",0.115740737567482,-146.5,-62.5
"2563",0.15933437036726,-145.5,-62.5
"2564",0.0603788685280681,-144.5,-62.5
"2565",0.113130150923011,-143.5,-62.5
"2566",0.118596811843676,-142.5,-62.5
"2567",0.138556695847521,-141.5,-62.5
"2568",0.193195104124244,-140.5,-62.5
"2569",0.380658413705811,-139.5,-62.5
"2570",0.18613346289563,-138.5,-62.5
"2571",0.315737903225444,-137.5,-62.5
"2572",0.346060142955563,-136.5,-62.5
"2573",0.167956503469809,-135.5,-62.5
"2574",0.319151360355934,-134.5,-62.5
"2575",0.37307772431947,-133.5,-62.5
"2576",0.210374076796446,-132.5,-62.5
"2577",0.179596789333603,-131.5,-62.5
"2578",0.453887947457022,-130.5,-62.5
"2579",0.439841031842154,-129.5,-62.5
"2580",0.291874584927007,-128.5,-62.5
"2581",0.274728956376276,-127.5,-62.5
"2582",0.193618781071071,-126.5,-62.5
"2583",0.250886204692513,-125.5,-62.5
"2584",0.283603770886304,-124.5,-62.5
"2585",0.286924707333074,-123.5,-62.5
"2586",0.157619712373849,-122.5,-62.5
"2587",0.460153136635614,-121.5,-62.5
"2588",0.234961149413846,-120.5,-62.5
"2589",0.095874855811095,-119.5,-62.5
"2590",0.0547583188139734,-118.5,-62.5
"2591",0.0518073758616443,-117.5,-62.5
"2592",0.0559665160624465,-116.5,-62.5
"2593",0.0680832314430189,-115.5,-62.5
"2594",0.0365848583525978,-114.5,-62.5
"2595",0.0320691169738485,-113.5,-62.5
"2596",0.0545042404055088,-112.5,-62.5
"2597",0.056001379675786,-111.5,-62.5
"2598",0.0812607564357153,-110.5,-62.5
"2599",0.044370972978267,-109.5,-62.5
"2600",0.0633622734206388,-108.5,-62.5
"2601",0.0474077598481115,-107.5,-62.5
"2602",0.0614716446375444,-106.5,-62.5
"2603",0.0732270930751886,-105.5,-62.5
"2604",0.17614645730345,-104.5,-62.5
"2605",0.132240903752792,-103.5,-62.5
"2606",0.101346900528151,-102.5,-62.5
"2607",0.0666638818861496,-101.5,-62.5
"2608",0.0735923357157137,-100.5,-62.5
"2609",0.0789028165969511,-99.5,-62.5
"2610",0.0342560590530532,-98.5,-62.5
"2611",0.068972053406721,-97.5,-62.5
"2612",0.0564517244054382,-96.5,-62.5
"2613",0.105042303071489,-95.5,-62.5
"2614",0.0472166391037911,-94.5,-62.5
"2615",0.231158587300911,-93.5,-62.5
"2616",0.103697980800844,-92.5,-62.5
"2617",0.0738088172025794,-91.5,-62.5
"2618",0.0265560753376257,-90.5,-62.5
"2619",0.0592595527378948,-89.5,-62.5
"2620",0.0352814900894196,-88.5,-62.5
"2621",0.0270973337314977,-87.5,-62.5
"2622",0.033917082144337,-86.5,-62.5
"2623",0.0537971033895315,-85.5,-62.5
"2624",0.100378143114099,-84.5,-62.5
"2625",0.087216062841139,-83.5,-62.5
"2626",0.0631731320792026,-82.5,-62.5
"2627",0.0423970458956492,-81.5,-62.5
"2628",0.10364320985019,-80.5,-62.5
"2629",0.0591632991219886,-79.5,-62.5
"2630",0.0505637357923919,-78.5,-62.5
"2631",0.0495008968846575,-77.5,-62.5
"2632",0.0389515997047082,-76.5,-62.5
"2633",0.113367601140957,-75.5,-62.5
"2634",0.162068433604496,-74.5,-62.5
"2635",0.109366972134535,-73.5,-62.5
"2636",0.284102966877601,-72.5,-62.5
"2637",0.255993280915938,-71.5,-62.5
"2638",0.302170353579792,-70.5,-62.5
"2639",0.12315649480197,-69.5,-62.5
"2640",0.205167165044085,-68.5,-62.5
"2641",0.0873707637130232,-67.5,-62.5
"2642",0.165678215600955,-66.5,-62.5
"2643",0.170429843403001,-65.5,-62.5
"2644",0.135014747186981,-64.5,-62.5
"2645",0.197143491992065,-63.5,-62.5
"2646",0.354897999156958,-62.5,-62.5
"2647",0.446809737945085,-61.5,-62.5
"2648",0.2374082134274,-57.5,-62.5
"2649",0.0722267122409185,-56.5,-62.5
"2650",0.0709625919187539,-55.5,-62.5
"2651",0.104858335039121,-54.5,-62.5
"2652",0.0632656178867681,-53.5,-62.5
"2653",0.0592550531787735,-52.5,-62.5
"2654",0.0422904268346827,-51.5,-62.5
"2655",0.102582207501783,-50.5,-62.5
"2656",0.088016909078,-49.5,-62.5
"2657",0.0721766543499002,-48.5,-62.5
"2658",0.239946147931798,-47.5,-62.5
"2659",0.270860740200398,-46.5,-62.5
"2660",0.198834202910182,-45.5,-62.5
"2661",0.160649902548032,-44.5,-62.5
"2662",0.189902513144224,-43.5,-62.5
"2663",0.556549911693505,-42.5,-62.5
"2664",0.267216463890061,-40.5,-62.5
"2665",0.154953047659723,-39.5,-62.5
"2666",0.123835289749126,-38.5,-62.5
"2667",0.153725790677301,-37.5,-62.5
"2668",0.0722797555095694,-36.5,-62.5
"2669",0.13726251483063,-35.5,-62.5
"2670",0.0778325298070274,-34.5,-62.5
"2671",0.0923247967223239,-33.5,-62.5
"2672",0.237636559502329,-32.5,-62.5
"2673",0.156860473955692,-31.5,-62.5
"2674",0.166140360019309,-30.5,-62.5
"2675",0.137391877879131,-29.5,-62.5
"2676",0.155765682016623,-28.5,-62.5
"2677",0.168337105698482,-27.5,-62.5
"2678",0.103588988430702,-26.5,-62.5
"2679",0.109498023891877,-25.5,-62.5
"2680",0.0909879131904387,-24.5,-62.5
"2681",0.0631491578093957,-23.5,-62.5
"2682",0.105184947190581,-22.5,-62.5
"2683",0.0654994217145813,-21.5,-62.5
"2684",0.0914812023410971,-20.5,-62.5
"2685",0.0989293015558634,-19.5,-62.5
"2686",0.0722492950604423,-18.5,-62.5
"2687",0.0662124605303733,-17.5,-62.5
"2688",0.0471944199693342,-15.5,-62.5
"2689",0.0340665107918043,-14.5,-62.5
"2690",0.0424613586404564,-13.5,-62.5
"2691",0.0480818714254541,-12.5,-62.5
"2692",0.0555286501262214,-11.5,-62.5
"2693",0.074822673961031,-10.5,-62.5
"2694",0.22095988808765,-9.5,-62.5
"2695",0.306778937637364,-8.5,-62.5
"2696",0.387181209326979,-7.5,-62.5
"2697",0.223980840994036,-6.5,-62.5
"2698",0.24378037389946,-5.5,-62.5
"2699",0.242386958007466,-4.5,-62.5
"2700",0.181963383287265,-3.5,-62.5
"2701",0.0703567050109925,-2.5,-62.5
"2702",0.0735088663912778,-1.5,-62.5
"2703",0.138999955722413,-0.5,-62.5
"2704",0.0988885695082235,0.5,-62.5
"2705",0.101166957836582,1.5,-62.5
"2706",0.0551222681941132,2.5,-62.5
"2707",0.165867188094579,3.5,-62.5
"2708",0.119154507480937,4.5,-62.5
"2709",0.103988884191289,5.5,-62.5
"2710",0.0927601845830213,6.5,-62.5
"2711",0.155445756330258,7.5,-62.5
"2712",0.110613512509193,8.5,-62.5
"2713",0.130793278508171,9.5,-62.5
"2714",0.305686744679562,10.5,-62.5
"2715",0.608487172928953,11.5,-62.5
"2716",0.36905783906089,12.5,-62.5
"2717",0.290349579284137,13.5,-62.5
"2718",0.0957010712024862,14.5,-62.5
"2719",0.285212850699419,15.5,-62.5
"2720",0.193683767305625,16.5,-62.5
"2721",0.213691991694322,17.5,-62.5
"2722",0.36264792116656,18.5,-62.5
"2723",0.14620063713021,19.5,-62.5
"2724",0.175872436233213,20.5,-62.5
"2725",0.105419037500898,21.5,-62.5
"2726",0.276242367712599,22.5,-62.5
"2727",0.0603455877081864,23.5,-62.5
"2728",0.106282273921558,24.5,-62.5
"2729",0.231001509887496,25.5,-62.5
"2730",0.168208410355942,26.5,-62.5
"2731",0.0899287287899697,27.5,-62.5
"2732",0.216462352297247,28.5,-62.5
"2733",0.114104029881719,29.5,-62.5
"2734",0.06493684159984,30.5,-62.5
"2735",0.153937835646482,31.5,-62.5
"2736",0.105585394590342,32.5,-62.5
"2737",0.0960910707663458,33.5,-62.5
"2738",0.118740837420918,34.5,-62.5
"2739",0.149673656843177,35.5,-62.5
"2740",0.107850229136315,36.5,-62.5
"2741",0.146334791153762,37.5,-62.5
"2742",0.112612374705957,38.5,-62.5
"2743",0.106793683059365,39.5,-62.5
"2744",0.0917364163133513,40.5,-62.5
"2745",0.0827518318303821,41.5,-62.5
"2746",0.0956245792775313,42.5,-62.5
"2747",0.251663565703638,43.5,-62.5
"2748",0.105145816946422,44.5,-62.5
"2749",0.298795112377349,45.5,-62.5
"2750",0.199667296862281,46.5,-62.5
"2751",0.274563791237077,47.5,-62.5
"2752",0.145942556279597,48.5,-62.5
"2753",0.225748191028236,49.5,-62.5
"2754",0.344512032928418,50.5,-62.5
"2755",0.209130074873292,51.5,-62.5
"2756",0.243730691634306,52.5,-62.5
"2757",0.479430484764953,53.5,-62.5
"2758",0.199197451127761,54.5,-62.5
"2759",0.349994187422407,55.5,-62.5
"2760",0.140981235210344,56.5,-62.5
"2761",0.517322831945473,57.5,-62.5
"2762",0.171668607823795,58.5,-62.5
"2763",0.471486614175674,59.5,-62.5
"2764",0.36885002718245,60.5,-62.5
"2765",0.426243714956186,61.5,-62.5
"2766",0.237952014298423,62.5,-62.5
"2767",0.185161505671402,63.5,-62.5
"2768",0.12961845136081,64.5,-62.5
"2769",0.206189804452926,65.5,-62.5
"2770",0.255164858676249,66.5,-62.5
"2771",0.19158350071001,67.5,-62.5
"2772",0.360044850542936,68.5,-62.5
"2773",0.337350007361308,69.5,-62.5
"2774",0.318908587253905,70.5,-62.5
"2775",0.743216885168979,71.5,-62.5
"2776",0.532200540487487,72.5,-62.5
"2777",0.743697163706955,73.5,-62.5
"2778",0.880966856215601,74.5,-62.5
"2779",0.670490118595676,75.5,-62.5
"2780",0.4952357670834,76.5,-62.5
"2781",0.621139295002239,77.5,-62.5
"2782",0.463443470141806,78.5,-62.5
"2783",0.398988401861092,79.5,-62.5
"2784",0.353084334586403,80.5,-62.5
"2785",0.582420194527965,81.5,-62.5
"2786",0.498900204196239,82.5,-62.5
"2787",0.727179836809461,83.5,-62.5
"2788",0.838792347906577,84.5,-62.5
"2789",0.950365446630381,85.5,-62.5
"2790",1.2,86.5,-62.5
"2791",0.820295850691502,87.5,-62.5
"2792",0.409267962921316,88.5,-62.5
"2793",0.351462125943249,89.5,-62.5
"2794",0.398324632532376,90.5,-62.5
"2795",0.301044632839679,91.5,-62.5
"2796",0.479152821729167,92.5,-62.5
"2797",0.372341473976615,93.5,-62.5
"2798",0.303069319342213,94.5,-62.5
"2799",0.442089180003639,95.5,-62.5
"2800",0.421313935989747,96.5,-62.5
"2801",0.290083678748529,97.5,-62.5
"2802",0.236663051338681,98.5,-62.5
"2803",0.571639032688659,99.5,-62.5
"2804",0.398124528437765,100.5,-62.5
"2805",0.812983273119452,101.5,-62.5
"2806",0.386694661242014,102.5,-62.5
"2807",0.343848468755099,103.5,-62.5
"2808",0.32798206862121,104.5,-62.5
"2809",0.485667757572753,105.5,-62.5
"2810",0.269807067913804,106.5,-62.5
"2811",0.596605462206025,107.5,-62.5
"2812",0.293821670907196,108.5,-62.5
"2813",0.242680065300674,109.5,-62.5
"2814",0.316830454832367,110.5,-62.5
"2815",0.391501195396199,111.5,-62.5
"2816",0.353542869107135,112.5,-62.5
"2817",0.195221751943987,113.5,-62.5
"2818",0.296577288580652,114.5,-62.5
"2819",0.270044521441764,115.5,-62.5
"2820",0.281560192359714,116.5,-62.5
"2821",0.424178799245222,117.5,-62.5
"2822",0.247172766826383,118.5,-62.5
"2823",0.368581895409816,119.5,-62.5
"2824",0.476244757389839,120.5,-62.5
"2825",0.399724496177336,121.5,-62.5
"2826",0.252012749722926,122.5,-62.5
"2827",0.44619626906786,123.5,-62.5
"2828",0.15213250246925,124.5,-62.5
"2829",0.310991022536872,125.5,-62.5
"2830",0.430701189485211,126.5,-62.5
"2831",0.211970786782812,127.5,-62.5
"2832",0.286224771183845,128.5,-62.5
"2833",0.184920507030176,129.5,-62.5
"2834",0.254022252892965,130.5,-62.5
"2835",0.0958260473086481,131.5,-62.5
"2836",0.211555890375118,132.5,-62.5
"2837",0.113449020319459,133.5,-62.5
"2838",0.211540452797435,134.5,-62.5
"2839",0.547648034138118,135.5,-62.5
"2840",0.217031612058887,136.5,-62.5
"2841",0.597384988097587,137.5,-62.5
"2842",0.37990584371504,138.5,-62.5
"2843",0.255922969318095,139.5,-62.5
"2844",0.485769424017009,140.5,-62.5
"2845",0.516161074967204,141.5,-62.5
"2846",0.20423482985745,142.5,-62.5
"2847",0.401008095791731,143.5,-62.5
"2848",0.313524919378666,144.5,-62.5
"2849",0.445021038184317,145.5,-62.5
"2850",0.288549823389348,146.5,-62.5
"2851",0.494946917012821,147.5,-62.5
"2852",0.394710019363981,148.5,-62.5
"2853",0.300472727103724,149.5,-62.5
"2854",0.422558489160382,150.5,-62.5
"2855",0.657615099143584,151.5,-62.5
"2856",0.12084878989663,152.5,-62.5
"2857",0.0796163422181959,153.5,-62.5
"2858",0.0934338480372518,154.5,-62.5
"2859",0.190687279696192,155.5,-62.5
